Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
Q BAY RESIDENCES,"900,000",796.54,"1,130",25 May 2018,3 TAMPINES STREET 86 #14-16,Resale,Strata,74,"12,162",-,Condominium,1,99 yrs from 21/08/2012,2016,HDB,528584,18,52,East Region,Tampines
WATERBANK AT DAKOTA,"1,700,000","1,140.98","1,490",25 May 2018,80 DAKOTA CRESCENT #12-22,Resale,Strata,106,"16,038",-,Condominium,1,99 yrs from 07/12/2009,2013,Private,399946,14,39,Central Region,Geylang
SIMEI GREEN CONDOMINIUM,"870,000",968.76,898,25 May 2018,7 SIMEI STREET 4 #03-03,Resale,Strata,90,"9,667",-,Executive Condominium,1,99 yrs from 14/11/1996,1999,Private,529864,18,52,East Region,Tampines
RIVERCOVE RESIDENCES,"984,100",958,"1,027",25 May 2018,34 ANCHORVALE LANE #13-28,New Sale,Strata,89,"11,057",-,Executive Condominium,1,99 yrs from 05/12/2016,Uncompleted,HDB,544591,19,54,North East Region,Sengkang
COSTA RHU,"2,850,000","2,055.92","1,386",25 May 2018,1 RHU CROSS #14-05,Resale,Strata,191,"14,921",-,Condominium,1,99 yrs from 30/05/1994,1997,Private,437431,15,43,Central Region,Kallang
WATERTOWN,"900,000",602.78,"1,493",25 May 2018,69 PUNGGOL CENTRAL #02-20,Sub Sale,Strata,56,"16,071",-,Apartment,1,99 yrs from 18/05/2011,2017,HDB,828754,19,82,North East Region,Punggol
THE TENERIFFE,"2,700,000","3,121.56",865,25 May 2018,104 LAUREL WOOD AVENUE,Resale,Strata,290,"9,310",-,Terrace House,1,99 yrs from 07/09/1996,2003,Private,275835,10,27,Central Region,Bukit Timah
YEW MEI GREEN,"904,000","1,291.68",700,25 May 2018,56 CHOA CHU KANG NORTH 6 #15-32,Resale,Strata,120,"7,533",-,Executive Condominium,1,99 yrs from 01/12/1997,2000,HDB,689577,23,68,West Region,Choa Chu Kang
THE EDEN AT TAMPINES,"973,000","1,205.57",807,25 May 2018,37 TAMPINES STREET 34 #09-44,Resale,Strata,112,"8,688",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,529240,18,52,East Region,Tampines
STILLZ RESIDENCE,"1,110,000",979.52,"1,133",25 May 2018,21 LORONG 108 CHANGI #03-05,Resale,Strata,91,"12,198",-,Apartment,1,Freehold,2011,Private,426411,15,42,Central Region,Geylang
SKIES MILTONIA,"800,000",742.72,"1,077",25 May 2018,27 MILTONIA CLOSE #11-14,Resale,Strata,69,"11,594",-,Condominium,1,99 yrs from 20/02/2012,2016,HDB,768061,27,76,North Region,Yishun
THE LIGHT @ CAIRNHILL,"3,450,000","1,560.78","2,210",25 May 2018,19 CAIRNHILL CIRCLE #13-03,Resale,Strata,145,"23,793",-,Condominium,1,Freehold,2004,Private,229768,09,22,Central Region,Newton
REGENT HEIGHTS,"880,000","1,022.58",861,25 May 2018,50 BUKIT BATOK EAST AVENUE 5 #14-08,Resale,Strata,95,"9,263",-,Condominium,1,99 yrs from 07/11/1995,1999,Private,659801,23,65,West Region,Bukit Batok
GARDENVISTA,"1,480,000","1,108.69","1,335",25 May 2018,950 DUNEARN ROAD #07-06,Resale,Strata,103,"14,369",-,Condominium,1,99 yrs from 09/09/1999,2006,Private,589474,21,58,Central Region,Bukit Timah
PARC BOTANNIA,"840,000",581.26,"1,445",25 May 2018,16 FERNVALE STREET #21-19,New Sale,Strata,54,"15,556",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797393,28,79,North East Region,Sengkang
26 NEWTON,"2,081,823",775.01,"2,686",25 May 2018,26 NEWTON ROAD #18-06,Resale,Strata,72,"28,914",-,Apartment,1,Freehold,2016,HDB,307957,11,30,Central Region,Novena
PARC BOTANNIA,"676,000",505.91,"1,336",25 May 2018,10 FERNVALE STREET #14-09,New Sale,Strata,47,"14,383",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797390,28,79,North East Region,Sengkang
COMPASS HEIGHTS,"955,000","1,054.87",905,25 May 2018,11 SENGKANG SQUARE #09-44,Resale,Strata,98,"9,745",-,Apartment,1,99 yrs from 30/04/2000,2002,HDB,545076,19,54,North East Region,Sengkang
PARK INFINIA AT WEE NAM,"2,900,000","1,334.74","2,173",25 May 2018,6A LINCOLN ROAD #25-14,Resale,Strata,124,"23,387",-,Condominium,1,Freehold,2008,Private,308366,11,30,Central Region,Novena
PARK NATURA,"2,185,000","1,743.77","1,253",25 May 2018,35 BUKIT BATOK EAST AVENUE 6 #04-20,Resale,Strata,162,"13,488",-,Condominium,1,Freehold,2011,Private,659765,23,65,Central Region,Bukit Timah
NEW FUTURA,"10,150,400","2,691","3,772",25 May 2018,16 LEONIE HILL ROAD #24-02,Resale,Strata,250,"40,602",-,Condominium,1,Freehold,2017,Private,239198,09,23,Central Region,River Valley
ECHELON,"1,690,000","1,001.05","1,688",25 May 2018,9 ALEXANDRA VIEW #32-12,Resale,Strata,93,"18,172",-,Condominium,1,99 yrs from 06/03/2012,2016,Private,158742,03,15,Central Region,Bukit Merah
THE WATER EDGE,"690,000",495.14,"1,394",25 May 2018,8 LORONG 38 GEYLANG #02-09,Resale,Strata,46,"15,000",-,Apartment,1,Freehold,2013,Private,398106,14,39,Central Region,Geylang
ISUITES @ PALM,"780,000",635.08,"1,228",25 May 2018,24 GLASGOW ROAD #04-07,Resale,Strata,59,"13,220",-,Apartment,1,999 yrs from 02/12/1878,2013,HDB,549340,19,54,North East Region,Hougang
THE RIVERINE BY THE PARK,"2,200,000","1,302.44","1,689",25 May 2018,398 KALLANG ROAD #25-01,Resale,Strata,121,"18,182",-,Apartment,1,Freehold,2010,HDB,339098,12,33,Central Region,Kallang
PARC BOTANNIA,"703,000",505.91,"1,390",25 May 2018,18 FERNVALE STREET #20-27,New Sale,Strata,47,"14,957",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,N.A,797394,28,79,North East Region,Sengkang
COMPASS HEIGHTS,"1,108,000","1,248.62",887,25 May 2018,11 SENGKANG SQUARE #10-25,Resale,Strata,116,"9,552",-,Apartment,1,99 yrs from 30/04/2000,2002,HDB,545076,19,54,North East Region,Sengkang
THE HOLLAND COLLECTION,"4,520,000","3,261.49","1,386",25 May 2018,53 HOLLAND ROAD #02-01,Resale,Strata,303,"14,917",-,Apartment,1,Freehold,2011,Private,258859,10,25,Central Region,Tanglin
EDENZ SUITES,"570,000",441.32,"1,292",25 May 2018,21 LORONG 28 GEYLANG #04-01,Resale,Strata,41,"13,902",-,Apartment,1,Freehold,2015,Private,398425,14,39,Central Region,Geylang
PINEVALE,"983,000","1,280.92",767,25 May 2018,6 TAMPINES STREET 73 #08-04,Resale,Strata,119,"8,261",-,Executive Condominium,1,99 yrs from 31/01/1997,1999,Private,528825,18,52,East Region,Tampines
GLENTREES,"1,800,000","1,345.5","1,338",25 May 2018,11B MOUNT SINAI LANE #04-06,Resale,Strata,125,"14,400",-,Condominium,1,999 yrs from 17/09/1885,2005,Private,277051,10,27,Central Region,Bukit Timah
PARK PLACE RESIDENCES AT PLQ,"2,035,000","1,162.51","1,751",25 May 2018,2 PAYA LEBAR ROAD #12-03,New Sale,Strata,108,"18,843",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409053,14,40,Central Region,Geylang
TREVISTA,"940,000",688.9,"1,365",25 May 2018,23 LORONG 3 TOA PAYOH #17-09,Resale,Strata,64,"14,688",-,Condominium,1,99 yrs from 15/07/2008,2011,HDB,319582,12,31,Central Region,Toa Payoh
WATERTOWN,"1,500,000","1,108.69","1,353",25 May 2018,75 PUNGGOL CENTRAL #06-77,Sub Sale,Strata,103,"14,563",-,Apartment,1,99 yrs from 18/05/2011,2017,HDB,828757,19,82,North East Region,Punggol
ARCHIPELAGO,"710,000",527.44,"1,346",25 May 2018,501 BEDOK RESERVOIR ROAD #05-03,Resale,Strata,49,"14,490",-,Condominium,1,99 yrs from 01/06/2011,2015,HDB,479267,16,47,East Region,Bedok
R MAISON,"1,250,000",936.47,"1,335",25 May 2018,1 SOMMERVILLE WALK #04-02,Resale,Strata,87,"14,368",-,Apartment,1,Freehold,2016,HDB,357699,13,35,North East Region,Serangoon
WESTVILLE,"1,500,000","2,440.2",615,25 May 2018,184 WESTWOOD CRESCENT,Resale,Land,226.7,"6,617",-,Terrace House,1,99 yrs from 01/12/1994,1998,Private,648551,22,64,West Region,Jurong West
RIVERSAILS,"925,000",882.65,"1,048",25 May 2018,10 UPPER SERANGOON CRESCENT #16-25,Resale,Strata,82,"11,280",-,Condominium,1,99 yrs from 07/12/2011,2016,HDB,534031,19,53,North East Region,Hougang
YEW MEI GREEN,"971,000","1,410.08",689,25 May 2018,52 CHOA CHU KANG NORTH 6 #08-21,Resale,Strata,131,"7,412",-,Executive Condominium,1,99 yrs from 01/12/1997,2000,Private,689575,23,68,West Region,Choa Chu Kang
PARC BOTANNIA,"823,000",581.26,"1,416",25 May 2018,16 FERNVALE STREET #19-26,New Sale,Strata,54,"15,241",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797393,28,79,North East Region,Sengkang
REGENT RESIDENCES,"1,026,000",688.9,"1,489",25 May 2018,1091 SERANGOON ROAD #19-05,Resale,Strata,64,"16,031",-,Apartment,1,Freehold,2015,HDB,328190,12,32,Central Region,Kallang
THE IMPERIAL,"2,965,000","1,463.9","2,025",25 May 2018,9 JALAN RUMBIA #13-13,Resale,Strata,136,"21,801",-,Condominium,1,Freehold,2006,Private,239620,09,23,Central Region,Museum
PATERSON RESIDENCE,"1,530,000",710.42,"2,154",25 May 2018,83 PATERSON ROAD #05-03,Resale,Strata,66,"23,182",-,Condominium,1,Freehold,2008,HDB,238549,09,23,Central Region,River Valley
THE CREST,"1,597,000",785.77,"2,032",25 May 2018,103 PRINCE CHARLES CRESCENT #16-11,Resale,Strata,73,"21,877",-,Condominium,1,99 yrs from 21/12/2012,2017,Private,159018,03,15,Central Region,Bukit Merah
THE ORIENT,"1,981,600","1,130.22","1,753",25 May 2018,251 PASIR PANJANG ROAD #05-04,Resale,Strata,105,"18,872",-,Apartment,1,Freehold,2017,Private,118610,05,11,Central Region,Queenstown
BARTLEY RIDGE,"730,000",462.85,"1,577",25 May 2018,46 MOUNT VERNON ROAD #13-46,Resale,Strata,43,"16,977",-,Condominium,1,99 yrs from 16/04/2012,2016,Private,368063,13,36,Central Region,Toa Payoh
ESPADA,"2,200,000","1,270.15","1,732",25 May 2018,48 ST. THOMAS WALK #32-08,Resale,Strata,118,"18,644",-,Apartment,1,Freehold,2013,Private,238126,09,23,Central Region,River Valley
TRIBECA,"3,280,000","1,765.3","1,858",25 May 2018,60 KIM SENG ROAD #05-02,Resale,Strata,164,"20,000",-,Condominium,1,Freehold,2010,Private,239497,09,23,Central Region,Singapore River
NEW FUTURA,"6,350,000","1,829.88","3,470",25 May 2018,16 LEONIE HILL ROAD #21-01,Resale,Strata,170,"37,353",-,Condominium,1,Freehold,2017,Private,239198,09,23,Central Region,River Valley
THE VERTE,"1,660,000","1,367.03","1,214",25 May 2018,118 LORONG H TELOK KURAU #02-05,Resale,Strata,127,"13,071",-,Apartment,1,Freehold,2012,Private,426146,15,42,East Region,Bedok
AIRSTREAM,"630,000",473.62,"1,330",25 May 2018,26 ST. MICHAEL'S ROAD #03-07,Resale,Strata,44,"14,318",-,Apartment,1,Freehold,2012,HDB,327994,12,32,Central Region,Kallang
D'LEEDON,"1,150,000",635.08,"1,811",25 May 2018,13 LEEDON HEIGHTS #10-50,Resale,Strata,59,"19,492",-,Condominium,1,99 yrs from 08/04/2010,2014,HDB,266224,10,26,Central Region,Bukit Timah
THE NASSIM,"7,077,100","1,926.76","3,673",25 May 2018,18 NASSIM HILL #02-11,Resale,Strata,179,"39,537",-,Condominium,1,Freehold,2015,Private,258485,10,25,Central Region,Tanglin
THE FLORAVALE,"880,000","1,291.68",681,25 May 2018,240 WESTWOOD AVENUE #13-48,Resale,Strata,120,"7,333",-,Executive Condominium,1,99 yrs from 16/12/1997,2000,HDB,648364,22,64,West Region,Jurong West
FORESQUE RESIDENCES,"1,288,000","1,130.22","1,140",25 May 2018,107 PETIR ROAD #21-15,Resale,Strata,105,"12,267",-,Condominium,1,99 yrs from 10/01/2011,2014,HDB,678275,23,67,West Region,Bukit Panjang
WATERVIEW,"1,250,000","1,184.04","1,056",25 May 2018,75 TAMPINES AVENUE 1 #06-08,Resale,Strata,110,"11,364",-,Condominium,1,99 yrs from 16/06/2010,2014,Private,529781,18,52,East Region,Tampines
NEW FUTURA,"8,537,000","2,249.68","3,795",25 May 2018,16 LEONIE HILL ROAD #32-02,Resale,Strata,209,"40,847",-,Condominium,1,Freehold,2017,Private,239198,09,23,Central Region,River Valley
PARC BOTANNIA,"928,000",667.37,"1,391",25 May 2018,18 FERNVALE STREET #13-30,New Sale,Strata,62,"14,968",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,N.A,797394,28,79,North East Region,Sengkang
MARYMOUNT VIEW,"2,300,000","1,754.53","1,311",25 May 2018,11 PEMIMPIN DRIVE #13-01,Resale,Strata,163,"14,110",-,Condominium,1,Freehold,1992,Private,576148,20,57,Central Region,Bishan
N.A.,"3,100,000","3,261.49",950,25 May 2018,99 PARBURY AVENUE,Resale,Land,303,"10,231",-,Terrace House,1,Freehold,1996,Private,467331,16,46,East Region,Bedok
CHANGI COURT,"930,000",839.59,"1,108",25 May 2018,706 UPPER CHANGI ROAD EAST #01-01,Resale,Strata,78,"11,923",-,Condominium,1,Freehold,1997,Private,486836,16,48,East Region,Tampines
CARIBBEAN AT KEPPEL BAY,"1,760,000","1,205.57","1,460",25 May 2018,30 KEPPEL BAY DRIVE #04-44,Resale,Strata,112,"15,714",-,Condominium,1,99 yrs from 16/08/1999,2004,HDB,098650,04,09,Central Region,Bukit Merah
KOVAN MELODY,"1,070,000",914.94,"1,169",25 May 2018,37 KOVAN ROAD #10-47,Resale,Strata,85,"12,588",-,Condominium,1,99 yrs from 20/01/2004,2006,Private,545018,19,54,North East Region,Hougang
TREASURES@G19,"546,000",409.03,"1,335",25 May 2018,33 LORONG 19 GEYLANG #02-04,Resale,Strata,38,"14,368",-,Apartment,1,Freehold,2012,HDB,388502,14,38,Central Region,Geylang
HUNDRED TREES,"1,600,000","1,162.51","1,376",25 May 2018,93 WEST COAST DRIVE #05-25,Resale,Strata,108,"14,815",-,Condominium,1,956 yrs from 27/05/1928,2013,Private,128018,05,12,West Region,Clementi
LUCKY HILL,"2,460,000","1,695.33","1,451",25 May 2018,31 BEDOK TERRACE,Resale,Land,157.5,"15,619",-,Terrace House,1,999 yrs from 01/04/1878,-,Private,469190,16,46,East Region,Bedok
8M RESIDENCES,"1,100,000",516.67,"2,129",25 May 2018,8 MARGATE ROAD #09-03,Resale,Strata,48,"22,917",-,Apartment,1,Freehold,2016,HDB,438049,15,43,Central Region,Marine Parade
VILLA BEGONIA,"2,280,000","4,780.29",477,25 May 2018,19 BEGONIA WALK,Resale,Land,444.1,"5,134",-,Semi-Detached House,1,99 yrs from 05/12/1994,1998,HDB,805807,28,80,North East Region,Serangoon
FERRELL RESIDENCES,"3,500,000","1,840.64","1,902",25 May 2018,327 BUKIT TIMAH ROAD #12-02,Resale,Strata,171,"20,468",-,Apartment,1,Freehold,2012,Private,259715,10,25,Central Region,Tanglin
THE ALPS RESIDENCES,"1,109,000",936.47,"1,184",25 May 2018,111 TAMPINES STREET 86 #05-35,New Sale,Strata,87,"12,747",-,Condominium,1,99 yrs from 03/08/2015,Uncompleted,Private,528535,18,52,East Region,Tampines
COTE D'AZUR,"1,400,000","1,108.69","1,263",25 May 2018,60 MARINE PARADE ROAD #06-04,Resale,Strata,103,"13,592",-,Condominium,1,99 yrs from 25/07/2001,2004,HDB,449297,15,44,Central Region,Marine Parade
THE CLEMENT CANOPY,"1,391,000",990.29,"1,405",25 May 2018,18 CLEMENTI AVENUE 1 #04-07,New Sale,Strata,92,"15,120",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,N.A,129961,05,12,West Region,Clementi
PARK PLACE RESIDENCES AT PLQ,"2,020,000","1,162.51","1,738",25 May 2018,2 PAYA LEBAR ROAD #11-03,New Sale,Strata,108,"18,704",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,HDB,409053,14,40,Central Region,Geylang
ARTRA,"1,932,300","1,119.46","1,726",25 May 2018,10 ALEXANDRA VIEW #16-11,New Sale,Strata,104,"18,580",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,HDB,158745,03,15,Central Region,Bukit Merah
DAKOTA RESIDENCES,"1,710,000","1,313.21","1,302",25 May 2018,34 DAKOTA CRESCENT #04-04,Resale,Strata,122,"14,016",-,Condominium,1,99 yrs from 11/09/2007,2010,Private,399936,14,39,Central Region,Geylang
CUBE 8,"2,300,000","1,420.85","1,619",25 May 2018,376 THOMSON ROAD #31-06,Resale,Strata,132,"17,424",-,Condominium,1,Freehold,2013,Private,298130,11,29,Central Region,Novena
SKYLINE RESIDENCES,"2,350,000","1,291.68","1,819",25 May 2018,610 TELOK BLANGAH ROAD #04-07,Resale,Strata,120,"19,583",-,Condominium,1,Freehold,2015,Private,109025,04,10,Central Region,Bukit Merah
368 THOMSON,"2,080,000","1,302.44","1,597",25 May 2018,368 THOMSON ROAD #13-03,Resale,Strata,121,"17,190",-,Condominium,1,Freehold,2014,Private,298127,11,29,Central Region,Novena
ALEX RESIDENCES,"1,250,000",656.6,"1,904",25 May 2018,28 ALEXANDRA VIEW #12-11,Sub Sale,Strata,61,"20,492",-,Apartment,1,99 yrs from 18/03/2013,2017,HDB,158744,03,15,Central Region,Bukit Merah
VERSILIA ON HAIG,"1,478,000","1,022.58","1,445",25 May 2018,33 IPOH LANE #09-07,Resale,Strata,95,"15,558",-,Condominium,1,Freehold,2010,Private,438641,15,43,Central Region,Geylang
HILLVIEW PARK,"1,375,000","1,431.61",960,25 May 2018,19A HILLVIEW AVENUE #05-06,Resale,Strata,133,"10,338",-,Condominium,1,Freehold,1995,HDB,669554,23,66,West Region,Bukit Batok
BAYSHORE PARK,"1,000,000",936.47,"1,068",25 May 2018,60 BAYSHORE ROAD #08-07,Resale,Strata,87,"11,494",-,Condominium,1,99 yrs from 17/03/1982,1986,Private,469982,16,46,East Region,Bedok
TWIN VEW,"1,366,000","1,054.87","1,295",25 May 2018,93 WEST COAST VALE #17-10,New Sale,Strata,98,"13,939",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
MARTIN MODERN,"3,097,000","1,087.16","2,849",25 May 2018,8 MARTIN PLACE #14-02,New Sale,Strata,101,"30,663",-,Condominium,1,99 yrs from 28/09/2016,Uncompleted,N.A,237992,09,23,Central Region,River Valley
THE SANTORINI,"885,000",731.95,"1,209",25 May 2018,21 TAMPINES STREET 86 #05-13,Sub Sale,Strata,68,"13,015",-,Condominium,1,99 yrs from 16/10/2013,2017,HDB,528592,18,52,East Region,Tampines
LAGUNA 88,"1,705,000","1,948.28",875,25 May 2018,46 EASTWOOD ROAD #04-01,Resale,Strata,181,"9,420",-,Condominium,1,99 yrs from 06/11/1995,2000,Private,486356,16,48,East Region,Bedok
NEW FUTURA,"9,533,000","2,691","3,543",25 May 2018,16 LEONIE HILL ROAD #26-02,Resale,Strata,250,"38,132",-,Condominium,1,Freehold,2017,Private,239198,09,23,Central Region,River Valley
SEA ESTA,"830,000",818.06,"1,015",25 May 2018,20 PASIR RIS LINK #08-11,Resale,Strata,76,"10,921",-,Condominium,1,99 yrs from 09/01/2012,2015,Private,518157,18,51,East Region,Pasir Ris
NATHAN RESIDENCES,"1,120,000",592.02,"1,892",25 May 2018,23 NATHAN ROAD #09-04,Resale,Strata,55,"20,364",-,Apartment,1,Freehold,2013,Private,248744,10,24,Central Region,Tanglin
CARDIFF RESIDENCE,"575,000",441.32,"1,303",25 May 2018,101 CARDIFF GROVE #03-18,Resale,Strata,41,"14,024",-,Condominium,1,99 yrs from 04/11/2011,2014,HDB,558961,19,55,North East Region,Serangoon
SIMS URBAN OASIS,"1,919,700","1,323.97","1,450",25 May 2018,18 SIMS DRIVE #18-61,New Sale,Strata,123,"15,607",-,Condominium,1,99 yrs from 29/07/2014,2017,Private,387394,14,38,Central Region,Geylang
BEACON HEIGHTS,"765,000",667.37,"1,146",25 May 2018,8 MAR THOMA ROAD #14-07,Resale,Strata,62,"12,339",-,Condominium,1,999 yrs from 02/06/1882,2012,Private,328689,12,32,Central Region,Kallang
NEW FUTURA,"9,175,800","2,691","3,410",25 May 2018,16 LEONIE HILL ROAD #13-02,Resale,Strata,250,"36,703",-,Condominium,1,Freehold,2017,Private,239198,09,23,Central Region,River Valley
LILYDALE,"781,500","1,194.8",654,25 May 2018,550 YISHUN AVENUE 6 #11-02,Resale,Strata,111,"7,041",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,768961,27,76,North Region,Yishun
SEA ESTA,"1,200,000","1,097.93","1,093",25 May 2018,30 PASIR RIS LINK #08-27,Resale,Strata,102,"11,765",-,Condominium,1,99 yrs from 09/01/2012,2015,Private,518147,18,51,East Region,Pasir Ris
SUN PLAZA,"938,000","1,367.03",686,25 May 2018,30 SEMBAWANG DRIVE #08-04,Resale,Strata,127,"7,386",-,Apartment,1,99 yrs from 26/06/1996,2000,HDB,757713,27,75,North Region,Sembawang
RIVERCOVE RESIDENCES,"997,700",958,"1,041",26 May 2018,34 ANCHORVALE LANE #16-25,New Sale,Strata,89,"11,210",-,Executive Condominium,1,99 yrs from 05/12/2016,Uncompleted,N.A,544591,19,54,North East Region,Sengkang
AMBER 45,"3,721,000","1,593.07","2,336",26 May 2018,45 AMBER ROAD #06-03,New Sale,Strata,148,"25,142",-,Apartment,1,Freehold,Uncompleted,Private,439886,15,43,Central Region,Marine Parade
THE CLEMENT CANOPY,"1,399,000",990.29,"1,413",26 May 2018,18 CLEMENTI AVENUE 1 #07-07,New Sale,Strata,92,"15,207",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129961,05,12,West Region,Clementi
QUEENS PEAK,"1,739,000",936.47,"1,857",26 May 2018,3 DUNDEE ROAD #39-20,New Sale,Strata,87,"19,989",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,N.A,149457,03,14,Central Region,Queenstown
THE TAPESTRY,"840,000",602.78,"1,394",26 May 2018,59 TAMPINES STREET 86 #01-37,New Sale,Strata,56,"15,000",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528509,18,52,East Region,Tampines
QUEENS PEAK,"1,659,000",861.12,"1,927",26 May 2018,3 DUNDEE ROAD #39-22,New Sale,Strata,80,"20,738",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,Private,149457,03,14,Central Region,Queenstown
ARTRA,"1,686,700",828.83,"2,035",26 May 2018,10 ALEXANDRA VIEW #34-03,New Sale,Strata,77,"21,905",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,HDB,158745,03,15,Central Region,Bukit Merah
THE NAVIAN,"1,465,000",904.18,"1,620",26 May 2018,178 JALAN EUNOS #03-05,New Sale,Strata,84,"17,440",-,Apartment,1,Freehold,Uncompleted,HDB,419530,14,41,East Region,Bedok
RIVERCOVE RESIDENCES,"984,100",958,"1,027",26 May 2018,36 ANCHORVALE LANE #13-29,New Sale,Strata,89,"11,057",-,Executive Condominium,1,99 yrs from 05/12/2016,Uncompleted,HDB,544592,19,54,North East Region,Sengkang
KALLANG RIVERSIDE,"3,170,092","1,431.61","2,214",26 May 2018,51 KAMPONG BUGIS #14-07,New Sale,Strata,133,"23,835",-,Apartment,1,Freehold,Uncompleted,HDB,338986,12,33,Central Region,Kallang
QUEENS PEAK,"1,746,000",936.47,"1,864",26 May 2018,3 DUNDEE ROAD #40-20,New Sale,Strata,87,"20,069",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,HDB,149457,03,14,Central Region,Queenstown
TWIN VEW,"1,887,000","1,377.79","1,370",26 May 2018,91 WEST COAST VALE #05-03,New Sale,Strata,128,"14,742",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126755,05,12,West Region,Clementi
QUEENS PEAK,"1,617,660",839.59,"1,927",27 May 2018,3 DUNDEE ROAD #39-23,New Sale,Strata,78,"20,739",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,Private,149457,03,14,Central Region,Queenstown
KANDIS RESIDENCE,"910,100",764.24,"1,191",27 May 2018,8 KANDIS LINK #03-16,New Sale,Strata,71,"12,818",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,HDB,756970,27,75,North Region,Sembawang
AMBER 45,"2,899,000","1,345.5","2,155",27 May 2018,45 AMBER ROAD #10-05,New Sale,Strata,125,"23,192",-,Apartment,1,Freehold,Uncompleted,N.A,439886,15,43,Central Region,Marine Parade
THE NAVIAN,"1,457,000",904.18,"1,611",27 May 2018,178 JALAN EUNOS #02-05,New Sale,Strata,84,"17,345",-,Apartment,1,Freehold,Uncompleted,HDB,419530,14,41,East Region,Bedok
QUEENS PEAK,"1,885,000","1,001.05","1,883",27 May 2018,3 DUNDEE ROAD #42-15,New Sale,Strata,93,"20,269",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,Private,149457,03,14,Central Region,Queenstown
THE TAPESTRY,"805,600",602.78,"1,336",27 May 2018,53 TAMPINES STREET 86 #01-14,New Sale,Strata,56,"14,386",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528540,18,52,East Region,Tampines
CAYMAN RESIDENCES,"4,380,000","1,646.89","2,660",27 May 2018,3B EAST COAST AVENUE,New Sale,Land,153,"28,627",-,Terrace House,1,Freehold,Uncompleted,Private,454779,15,45,East Region,Bedok
QUEENS PEAK,"1,870,000","1,001.05","1,868",27 May 2018,3 DUNDEE ROAD #40-15,New Sale,Strata,93,"20,108",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,HDB,149457,03,14,Central Region,Queenstown
NORTHWAVE,"941,000","1,119.46",841,27 May 2018,103 WOODLANDS VIEW #09-07,New Sale,Strata,104,"9,048",-,Executive Condominium,1,99 yrs from 25/05/2015,Uncompleted,HDB,737709,25,73,North Region,Woodlands
RIVERCOVE RESIDENCES,"961,200",958,"1,003",27 May 2018,30 ANCHORVALE LANE #12-17,New Sale,Strata,89,"10,800",-,Executive Condominium,1,99 yrs from 05/12/2016,Uncompleted,N.A,544589,19,54,North East Region,Sengkang
PARC BOTANNIA,"847,000",581.26,"1,457",27 May 2018,16 FERNVALE STREET #21-26,New Sale,Strata,54,"15,685",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,Private,797393,28,79,North East Region,Sengkang
PARC BOTANNIA,"855,000",592.02,"1,444",27 May 2018,16 FERNVALE STREET #16-23,New Sale,Strata,55,"15,545",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797393,28,79,North East Region,Sengkang
THE VERANDAH RESIDENCES,"1,695,000",904.18,"1,875",27 May 2018,229 PASIR PANJANG ROAD #04-20,New Sale,Strata,84,"20,179",-,Apartment,1,Freehold,Uncompleted,N.A,117342,05,11,Central Region,Queenstown
N.A.,"2,650,000","1,824.5","1,452",28 May 2018,3 LUCKY GARDENS,Resale,Land,169.5,"15,634",-,Terrace House,1,Freehold,-,HDB,467652,16,46,East Region,Bedok
MERAPRIME,"1,710,000","1,119.46","1,528",28 May 2018,301 JALAN BUKIT HO SWEE #20-05,Resale,Strata,104,"16,442",-,Condominium,1,99 yrs from 20/06/2003,2006,Private,169568,03,16,Central Region,Bukit Merah
