Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
WEST BAY CONDOMINIUM,"750,000",904.18,829,03 Apr 2017,54 WEST COAST CRESCENT #01-05,Resale,Strata,84,"8,929",-,Condominium,1,99 yrs from 01/03/1991,1994,Private,128037,05,12,West Region,Clementi
SUNGLADE,"1,530,000","1,743.77",877,03 Apr 2017,1 SERANGOON AVENUE 2 #12-02,Resale,Strata,162,"9,444",-,Condominium,1,99 yrs from 09/10/2000,2003,HDB,556130,19,55,North East Region,Serangoon
URBAN SUITES,"5,280,000","2,045.16","2,582",03 Apr 2017,5 HULLET ROAD #18-09,Resale,Strata,190,"27,789",-,Condominium,1,Freehold,2013,Private,229161,09,22,Central Region,Newton
RIVERBAY,"955,000",753.48,"1,267",03 Apr 2017,23 MAR THOMA ROAD #15-07,Resale,Strata,70,"13,643",-,Apartment,1,999 yrs from 02/06/1882,2014,HDB,328704,12,32,Central Region,Kallang
PARVIS,"2,700,000","1,700.71","1,588",03 Apr 2017,12 HOLLAND HILL #03-07,Resale,Strata,158,"17,089",-,Condominium,1,Freehold,2012,Private,278743,10,27,Central Region,Bukit Timah
GRANDEUR PARK RESIDENCES,"942,000",667.37,"1,412",03 Apr 2017,3 BEDOK SOUTH AVENUE 3 #05-19,New Sale,Strata,62,"15,194",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,Private,465462,16,46,East Region,Bedok
SANCTUARY GREEN,"900,000",775.01,"1,161",03 Apr 2017,181 TANJONG RHU ROAD #06-16,Resale,Strata,72,"12,500",-,Condominium,1,99 yrs from 17/03/1997,2004,HDB,436922,15,43,Central Region,Kallang
THE CLEMENT CANOPY,"940,000",635.08,"1,480",03 Apr 2017,16 CLEMENTI AVENUE 1 #36-04,New Sale,Strata,59,"15,932",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,N.A,129960,05,12,West Region,Clementi
DUNEARN ESTATE,"7,500,000","4,460.6","1,681",03 Apr 2017,59 MERRYN ROAD,Resale,Land,414.4,"18,098",-,Detached House,1,Freehold,2000,Private,298507,11,29,Central Region,Novena
SERANGOON GARDEN ESTATE,"2,600,000","2,800.79",928,03 Apr 2017,30 BLOXHOME DRIVE,Resale,Land,260.2,"9,992",-,Terrace House,1,999 yrs from 01/01/1955,-,Private,559725,19,55,North East Region,Serangoon
SOL ACRES,"893,000","1,065.64",838,03 Apr 2017,12 CHOA CHU KANG GROVE #24-32,New Sale,Strata,99,"9,020",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688208,23,68,West Region,Choa Chu Kang
MON JERVOIS,"2,697,050","1,539.25","1,752",03 Apr 2017,47 JERVOIS ROAD #03-26,Resale,Strata,143,"18,860",-,Condominium,1,99 yrs from 07/05/2012,2016,Private,247656,10,24,Central Region,Tanglin
THE CREEK @ BUKIT,"814,500",462.85,"1,760",03 Apr 2017,15 TOH TUCK ROAD #04-30,New Sale,Strata,43,"18,942",-,Condominium,1,Freehold,Uncompleted,HDB,596198,21,59,Central Region,Bukit Timah
COMMONWEALTH TOWERS,"1,898,000","1,302.44","1,457",03 Apr 2017,232 COMMONWEALTH AVENUE #04-19,New Sale,Strata,121,"15,686",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,N.A,149740,03,14,Central Region,Queenstown
N.A.,"10,000,000","7,419.63","1,348",03 Apr 2017,130 COVE DRIVE,Resale,Land,689.3,"14,507",-,Detached House,1,99 yrs from 26/06/2007,2009,Private,098262,04,09,Central Region,Southern Islands
MANDARIN GARDENS,"1,420,000","1,571.54",904,03 Apr 2017,7 SIGLAP ROAD #19-63,Resale,Strata,146,"9,726",-,Condominium,1,99 yrs from 08/03/1982,1986,Private,448909,15,44,East Region,Bedok
ALEX RESIDENCES,"944,000",473.62,"1,993",03 Apr 2017,28 ALEXANDRA VIEW #30-04,New Sale,Strata,44,"21,455",-,Apartment,1,99 yrs from 18/03/2013,Uncompleted,N.A,158744,03,15,Central Region,Bukit Merah
TANGLIN REGENCY,"1,220,000",979.52,"1,246",03 Apr 2017,383 TANGLIN ROAD #12-06,Resale,Strata,91,"13,407",-,Condominium,1,99 yrs from 01/05/1994,1998,Private,247966,10,24,Central Region,Bukit Merah
STUDIOS @ MARNE,"639,888",505.91,"1,265",03 Apr 2017,2 MARNE ROAD #02-08,Resale,Strata,47,"13,615",-,Apartment,1,Freehold,2010,HDB,208393,08,20,Central Region,Kallang
PRISTINE HEIGHTS,"1,070,000",850.36,"1,258",03 Apr 2017,77 MERGUI ROAD #06-04,Resale,Strata,79,"13,544",-,Apartment,1,Freehold,2009,Private,219053,08,21,Central Region,Kallang
COSTA RHU,"1,100,000",990.29,"1,111",03 Apr 2017,3 RHU CROSS #04-05,Resale,Strata,92,"11,957",-,Condominium,1,99 yrs from 30/05/1994,1997,Private,437433,15,43,Central Region,Kallang
GEM RESIDENCES,"813,000",484.38,"1,678",03 Apr 2017,1 LORONG 5 TOA PAYOH #36-01,New Sale,Strata,45,"18,067",-,Condominium,1,99 yrs from 21/09/2015,Uncompleted,N.A,319458,12,31,Central Region,Toa Payoh
LIVIA,"1,110,000","1,603.84",692,03 Apr 2017,75 PASIR RIS GROVE #01-31,Resale,Strata,149,"7,450",-,Condominium,1,99 yrs from 07/01/2008,2011,HDB,518207,18,51,East Region,Pasir Ris
HILLION RESIDENCES,"659,300",462.85,"1,424",03 Apr 2017,8 JELEBU ROAD #12-10,New Sale,Strata,43,"15,333",-,Apartment,1,99 yrs from 04/01/2013,Uncompleted,HDB,677671,23,67,West Region,Bukit Panjang
EUHABITAT,"660,000",581.26,"1,135",03 Apr 2017,226 JALAN EUNOS #01-126,Sub Sale,Strata,54,"12,222",-,Condominium,1,99 yrs from 06/12/2010,2015,Private,415869,14,41,East Region,Bedok
SPOTTISWOODE SUITES,"1,708,000",839.59,"2,034",03 Apr 2017,16 SPOTTISWOODE PARK ROAD #30-05,New Sale,Strata,78,"21,897",-,Apartment,1,Freehold,2017,Private,088661,02,08,Central Region,Bukit Merah
HILLVIEW GREEN,"950,000",979.52,970,03 Apr 2017,61 HUME AVENUE #09-05,Resale,Strata,91,"10,440",-,Condominium,1,999 yrs from 19/05/1883,1998,HDB,598741,21,59,West Region,Bukit Batok
THE CLEMENT CANOPY,"960,000",656.6,"1,462",03 Apr 2017,18 CLEMENTI AVENUE 1 #32-09,New Sale,Strata,61,"15,738",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,N.A,129961,05,12,West Region,Clementi
GOODLUCK GARDEN,"1,530,000","1,700.71",900,03 Apr 2017,36 TOH TUCK ROAD #03-01,Resale,Strata,158,"9,684",-,Condominium,1,Freehold,1984,HDB,596714,21,59,Central Region,Bukit Timah
ECO,"785,000",581.26,"1,351",03 Apr 2017,283 BEDOK SOUTH AVENUE 3 #06-41,Sub Sale,Strata,54,"14,537",-,Condominium,1,99 yrs from 14/05/2012,2017,HDB,465460,16,46,East Region,Bedok
THE LAKESHORE,"1,138,000","1,184.04",961,03 Apr 2017,33 JURONG WEST STREET 41 #02-50,Resale,Strata,110,"10,345",-,Condominium,1,99 yrs from 22/11/2002,2007,Private,649413,22,64,West Region,Jurong West
THE SHAUGHNESSY,"1,350,000","3,272.26",413,03 Apr 2017,158 MILTONIA CLOSE,Resale,Strata,304,"4,441",-,Terrace House,1,99 yrs from 19/03/2001,2006,Private,768265,27,76,North Region,Yishun
AALTO,"4,100,000","2,443.43","1,678",03 Apr 2017,193 MEYER ROAD #16-08,Resale,Strata,227,"18,062",-,Condominium,1,Freehold,2010,Private,437981,15,43,Central Region,Marine Parade
THE CLEMENT CANOPY,"987,000",710.42,"1,389",03 Apr 2017,18 CLEMENTI AVENUE 1 #13-12,New Sale,Strata,66,"14,955",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129961,05,12,West Region,Clementi
REGENT GROVE,"835,000","1,173.28",712,03 Apr 2017,52 CHOA CHU KANG NORTH 7 #14-28,Resale,Strata,109,"7,661",-,Condominium,1,99 yrs from 17/05/1997,2000,HDB,689528,23,68,West Region,Choa Chu Kang
GRAMERCY PARK,"7,081,520","2,691","2,632",03 Apr 2017,57 GRANGE ROAD #11-01,Resale,Strata,250,"28,326",-,Condominium,1,Freehold,2016,Private,249569,10,24,Central Region,Tanglin
THE MINTON,"1,382,000","1,323.97","1,044",03 Apr 2017,12B HOUGANG STREET 11 #15-63,Resale,Strata,123,"11,236",-,Condominium,1,99 yrs from 27/07/2007,2013,Private,534073,19,53,North East Region,Hougang
THE CRITERION,"1,030,400","1,248.62",825,03 Apr 2017,13 YISHUN STREET 51 #11-27,New Sale,Strata,116,"8,883",-,Executive Condominium,1,99 yrs from 25/08/2014,2018,Private,767972,27,76,North Region,Yishun
TERESA VILLE,"1,380,000","1,356.26","1,018",03 Apr 2017,1007 LOWER DELTA ROAD #02-02,Resale,Strata,126,"10,952",-,Condominium,1,Freehold,1986,Private,099310,04,09,Central Region,Bukit Merah
HOLLAND PEAK,"3,700,000","2,594.12","1,426",03 Apr 2017,25 HOLLAND HILL #08-02,Resale,Strata,241,"15,353",-,Condominium,1,Freehold,1994,Private,278740,10,27,Central Region,Bukit Timah
THE CENTREN,"1,190,000",979.52,"1,215",03 Apr 2017,1 LORONG 27 GEYLANG #07-04,Resale,Strata,91,"13,077",-,Apartment,1,Freehold,2016,HDB,388153,14,38,Central Region,Geylang
VICTORY VILLE,"2,500,000","3,745.87",667,03 Apr 2017,23 TOH DRIVE,Resale,Strata,348,"7,184",-,Semi-Detached House,1,Freehold,2014,Private,507875,17,50,East Region,Pasir Ris
THOMSON HILLS ESTATE,"3,268,000","3,200.14","1,021",03 Apr 2017,74 THOMSON TERRACE,Resale,Land,297.3,"10,992",-,Terrace House,1,Freehold,-,HDB,574598,20,57,North East Region,Ang Mo Kio
SUNHAVEN,"1,130,000","1,259.39",897,03 Apr 2017,781 UPPER CHANGI ROAD EAST #02-09,Resale,Strata,117,"9,658",-,Condominium,1,Freehold,2002,Private,486069,16,48,East Region,Tampines
CABANA,"1,820,000","3,067.74",593,03 Apr 2017,249 SUNRISE TERRACE,Resale,Strata,285,"6,386",-,Terrace House,1,103 yrs from 23/04/2009,2013,HDB,805329,28,80,North East Region,Ang Mo Kio
LEEDON RESIDENCE,"6,180,000","2,658.71","2,324",03 Apr 2017,16 LEEDON HEIGHTS #09-21,Resale,Strata,247,"25,020",-,Condominium,1,Freehold,2015,Private,267937,10,26,Central Region,Bukit Timah
CASA FORTUNA,"1,100,000","1,044.11","1,054",03 Apr 2017,36 AH HOOD ROAD #02-02,Resale,Strata,97,"11,340",-,Apartment,1,Freehold,2011,HDB,329980,12,32,Central Region,Novena
REGENT HEIGHTS,"679,888","1,033.34",658,03 Apr 2017,56 BUKIT BATOK EAST AVENUE 5 #01-04,Resale,Strata,96,"7,082",-,Condominium,1,99 yrs from 07/11/1995,1999,HDB,659804,23,65,West Region,Bukit Batok
THE VENUE RESIDENCES,"1,726,700","1,377.79","1,253",04 Apr 2017,12 TAI THONG CRESCENT #03-19,New Sale,Strata,128,"13,490",-,Apartment,1,99 yrs from 05/12/2012,Uncompleted,N.A,347846,13,34,Central Region,Toa Payoh
JUNIPER AT ARDMORE,"7,000,000","3,519.83","1,989",04 Apr 2017,6 ARDMORE PARK #02-00,Resale,Strata,327,"21,407",-,Apartment,1,Freehold,1991,Private,259953,10,25,Central Region,Newton
PARC RIVIERA,"916,000",710.42,"1,289",04 Apr 2017,103 WEST COAST VALE #23-21,New Sale,Strata,66,"13,879",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,N.A,126754,05,12,West Region,Clementi
PRINCIPAL GARDEN,"1,357,000",807.3,"1,681",04 Apr 2017,99 PRINCE CHARLES CRESCENT #06-30,New Sale,Strata,75,"18,093",-,Condominium,1,99 yrs from 21/07/2014,Uncompleted,HDB,159029,03,15,Central Region,Bukit Merah
CASSIA VIEW,"1,060,000","1,151.75",920,04 Apr 2017,320 GUILLEMARD ROAD #02-02,Resale,Strata,107,"9,907",-,Apartment,1,Freehold,1998,Private,399746,14,39,Central Region,Geylang
OPERA ESTATE,"1,570,000","1,392.86","1,127",04 Apr 2017,25 RIENZI STREET,Resale,Land,129.4,"12,133",-,Terrace House,1,Freehold,-,HDB,456412,15,45,East Region,Bedok
SOL ACRES,"562,000",731.95,768,04 Apr 2017,2 CHOA CHU KANG GROVE #04-03,New Sale,Strata,68,"8,265",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,N.A,688238,23,68,West Region,Choa Chu Kang
THE SANTORINI,"1,429,000","1,420.85","1,006",04 Apr 2017,25 TAMPINES STREET 86 #05-21,New Sale,Strata,132,"10,826",-,Condominium,1,99 yrs from 16/10/2013,Uncompleted,HDB,528569,18,52,East Region,Tampines
BREEZE BY THE EAST,"1,480,000","1,248.62","1,185",04 Apr 2017,316 UPPER EAST COAST ROAD #04-02,Resale,Strata,116,"12,759",-,Condominium,1,Freehold,2011,Private,465520,16,46,East Region,Bedok
LIVIA,"980,000","1,323.97",740,04 Apr 2017,71 PASIR RIS GROVE #06-21,Resale,Strata,123,"7,967",-,Condominium,1,99 yrs from 07/01/2008,2011,HDB,518205,18,51,East Region,Pasir Ris
SOL ACRES,"798,000","1,044.11",764,04 Apr 2017,12 CHOA CHU KANG GROVE #08-29,New Sale,Strata,97,"8,227",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688208,23,68,West Region,Choa Chu Kang
WATER PLACE,"1,420,000","1,216.33","1,167",04 Apr 2017,175 TANJONG RHU ROAD #06-09,Resale,Strata,113,"12,566",-,Condominium,1,99 yrs from 02/03/1998,2004,Private,436606,15,43,Central Region,Kallang
THE BROOKS I & II,"905,250",710.42,"1,274",04 Apr 2017,25 SPRINGSIDE GREEN #03-09,New Sale,Strata,66,"13,716",-,Apartment,1,Freehold,2016,Private,786015,26,78,North Region,Yishun
TRE RESIDENCES,"902,000",570.49,"1,581",04 Apr 2017,7 GEYLANG EAST AVENUE 1 #12-08,New Sale,Strata,53,"17,019",-,Condominium,1,99 yrs from 23/04/2014,Uncompleted,N.A,389782,14,38,Central Region,Geylang
POLLEN & BLEU,"1,087,150",548.96,"1,980",04 Apr 2017,17 FARRER DRIVE #07-10,Resale,Strata,51,"21,317",-,Condominium,1,99 yrs from 24/09/2012,2016,Private,259297,10,25,Central Region,Tanglin
NOMU,"1,200,000",602.78,"1,991",04 Apr 2017,20 HANDY ROAD #10-01,Resale,Strata,56,"21,429",-,Apartment,1,Freehold,2009,HDB,229236,09,22,Central Region,Museum
THE ESTA,"1,760,000","1,345.5","1,308",04 Apr 2017,39 AMBER GARDENS #05-19,Resale,Strata,125,"14,080",-,Condominium,1,Freehold,2008,HDB,439970,15,43,Central Region,Marine Parade
SIMS URBAN OASIS,"800,000",613.55,"1,304",04 Apr 2017,12 SIMS DRIVE #15-46,New Sale,Strata,57,"14,035",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,Private,387391,14,38,Central Region,Geylang
INZ RESIDENCE,"912,000","1,184.04",770,04 Apr 2017,76 CHOA CHU KANG AVENUE 5 #04-31,New Sale,Strata,110,"8,291",-,Executive Condominium,1,99 yrs from 27/11/2015,Uncompleted,HDB,688199,23,68,West Region,Choa Chu Kang
N.A.,"12,500,000","7,380.87","1,694",04 Apr 2017,135 OCEAN DRIVE,Resale,Land,685.7,"18,230",-,Detached House,1,99 yrs from 06/07/2005,2008,Private,098517,04,09,Central Region,Southern Islands
WANDERVALE,"860,000","1,087.16",791,04 Apr 2017,353 CHOA CHU KANG AVENUE 3 #01-06,New Sale,Strata,101,"8,515",-,Executive Condominium,1,99 yrs from 08/12/2014,Uncompleted,N.A,689880,23,68,West Region,Choa Chu Kang
BOTANIC GARDENS MANSION,"1,900,000","1,399.32","1,358",04 Apr 2017,18 TAMAN SERASI #02-18,Resale,Strata,130,"14,615",-,Apartment,1,Freehold,-,Private,257722,10,25,Central Region,Tanglin
PARK PLACE RESIDENCES AT PLQ,"1,462,999",742.72,"1,970",04 Apr 2017,6 PAYA LEBAR ROAD #17-13,New Sale,Strata,69,"21,203",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
NORTH PARK RESIDENCES,"1,102,500",828.83,"1,330",04 Apr 2017,15 YISHUN CENTRAL 1 #09-01,New Sale,Strata,77,"14,318",-,Apartment,1,99 yrs from 19/03/2015,Uncompleted,HDB,768797,27,76,North Region,Yishun
SPRINGDALE CONDOMINIUM,"1,300,000","1,119.46","1,161",04 Apr 2017,45 HINDHEDE WALK #09-06,Resale,Strata,104,"12,500",-,Condominium,1,999 yrs from 21/06/1877,1998,Private,587978,21,58,West Region,Bukit Panjang
THE QUARTZ,"955,000","1,044.11",915,04 Apr 2017,53 COMPASSVALE BOW #15-06,Resale,Strata,97,"9,845",-,Condominium,1,99 yrs from 18/04/2005,2009,HDB,544985,19,54,North East Region,Sengkang
N.A.,"1,900,000","1,780.37","1,067",04 Apr 2017,72 JOON HIANG ROAD,Resale,Land,165.4,"11,487",-,Terrace House,1,Freehold,-,HDB,548353,19,54,North East Region,Serangoon
THE CENTRIS,"1,170,000",936.47,"1,249",04 Apr 2017,81 JURONG WEST CENTRAL 3 #14-39,Resale,Strata,87,"13,448",-,Apartment,1,99 yrs from 21/06/2006,2009,HDB,648340,22,64,West Region,Jurong West
CARIBBEAN AT KEPPEL BAY,"2,180,000","1,334.74","1,633",04 Apr 2017,32 KEPPEL BAY DRIVE #05-55,Resale,Strata,124,"17,581",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098651,04,09,Central Region,Bukit Merah
SOL ACRES,"512,000",613.55,834,04 Apr 2017,14 CHOA CHU KANG GROVE #24-38,New Sale,Strata,57,"8,982",-,Executive Condominium,1,99 yrs from 02/06/2014,2018,HDB,688209,23,68,West Region,Choa Chu Kang
BELLEWOODS,"1,030,590","1,442.38",715,04 Apr 2017,108 WOODLANDS AVENUE 5 #12-20,New Sale,Strata,134,"7,691",-,Executive Condominium,1,99 yrs from 12/08/2013,2017,HDB,739014,25,73,North Region,Woodlands
SIMS URBAN OASIS,"720,200",484.38,"1,487",04 Apr 2017,12 SIMS DRIVE #10-50,New Sale,Strata,45,"16,004",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,HDB,387391,14,38,Central Region,Geylang
ESTELLA GARDENS,"575,000",656.6,876,04 Apr 2017,27 FLORA ROAD #07-06,Resale,Strata,61,"9,426",-,Condominium,1,Freehold,1999,Private,509741,17,50,East Region,Pasir Ris
THE POIZ RESIDENCES,"816,000",538.2,"1,516",04 Apr 2017,12 MEYAPPA CHETTIAR ROAD #16-34,New Sale,Strata,50,"16,320",-,Apartment,1,99 yrs from 17/11/2014,Uncompleted,HDB,358474,13,35,Central Region,Toa Payoh
OUE TWIN PEAKS,"1,328,888",570.49,"2,329",04 Apr 2017,33 LEONIE HILL ROAD #18-11,Resale,Strata,53,"25,073",-,Condominium,1,99 yrs from 10/05/2010,2015,HDB,239197,09,23,Central Region,River Valley
THE ABERDEEN,"1,462,888","1,399.32","1,045",04 Apr 2017,2 JALAN TAMAN #10-05,Resale,Strata,130,"11,253",-,Condominium,1,Freehold,1997,HDB,329023,12,32,Central Region,Kallang
POLLEN & BLEU,"1,066,750",548.96,"1,943",04 Apr 2017,17 FARRER DRIVE #06-10,Resale,Strata,51,"20,917",-,Condominium,1,99 yrs from 24/09/2012,2016,Private,259297,10,25,Central Region,Tanglin
BLUE HORIZON,"1,010,000",968.76,"1,043",04 Apr 2017,29 WEST COAST CRESCENT #20-29,Resale,Strata,90,"11,222",-,Condominium,1,99 yrs from 14/08/2000,2005,Private,128049,05,12,West Region,Clementi
GRANDEUR PARK RESIDENCES,"1,109,000",882.65,"1,256",04 Apr 2017,11 BEDOK SOUTH AVENUE 3 #12-45,New Sale,Strata,82,"13,524",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,N.A,465466,16,46,East Region,Bedok
PARC OASIS,"1,070,000","1,227.1",872,04 Apr 2017,43 JURONG EAST AVENUE 1 #19-04,Resale,Strata,114,"9,386",-,Condominium,1,99 yrs from 01/12/1991,1994,HDB,609778,22,60,West Region,Jurong East
LEEDON RESIDENCE,"12,000,000","6,124.72","1,959",04 Apr 2017,20 LEEDON HEIGHTS #11-28,Resale,Strata,569,"21,090",-,Condominium,1,Freehold,2015,Private,266218,10,26,Central Region,Bukit Timah
VERDURE,"2,450,000","1,743.77","1,405",04 Apr 2017,63 HOLLAND ROAD #05-14,Resale,Strata,162,"15,123",-,Condominium,1,Freehold,2012,Private,258887,10,25,Central Region,Tanglin
A TREASURE TROVE,"1,050,000","1,044.11","1,006",04 Apr 2017,76 PUNGGOL WALK #08-53,Resale,Strata,97,"10,825",-,Condominium,1,99 yrs from 09/03/2011,2015,Private,828788,19,82,North East Region,Punggol
GRYPHON TERRACE,"1,850,000","2,335.79",792,04 Apr 2017,348C PASIR PANJANG ROAD,Resale,Strata,217,"8,525",-,Terrace House,1,Freehold,1996,Private,118817,05,11,Central Region,Queenstown
THE LAURELS,"1,480,000",548.96,"2,696",04 Apr 2017,38 CAIRNHILL ROAD #04-06,Resale,Strata,51,"29,020",-,Condominium,1,Freehold,2013,HDB,229658,09,22,Central Region,Newton
TRILIGHT,"1,968,888","1,087.16","1,811",04 Apr 2017,7 NEWTON ROAD #09-04,Resale,Strata,101,"19,494",-,Condominium,1,Freehold,2012,Private,307945,11,30,Central Region,Novena
THE POIZ RESIDENCES,"646,000",419.8,"1,539",04 Apr 2017,12 MEYAPPA CHETTIAR ROAD #14-41,New Sale,Strata,39,"16,564",-,Apartment,1,99 yrs from 17/11/2014,Uncompleted,HDB,358474,13,35,Central Region,Toa Payoh
SOL ACRES,"556,000",731.95,760,04 Apr 2017,2 CHOA CHU KANG GROVE #02-03,New Sale,Strata,68,"8,176",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688238,23,68,West Region,Choa Chu Kang
HILLION RESIDENCES,"697,300",473.62,"1,472",04 Apr 2017,10 JELEBU ROAD #12-18,New Sale,Strata,44,"15,848",-,Apartment,1,99 yrs from 04/01/2013,Uncompleted,HDB,677672,23,67,West Region,Bukit Panjang
GRANDEUR PARK RESIDENCES,"1,064,000",904.18,"1,177",04 Apr 2017,3 BEDOK SOUTH AVENUE 3 #14-18,New Sale,Strata,84,"12,667",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,HDB,465462,16,46,East Region,Bedok
SOL ACRES,"708,000",871.88,812,04 Apr 2017,8 CHOA CHU KANG GROVE #14-19,New Sale,Strata,81,"8,741",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,Private,688206,23,68,West Region,Choa Chu Kang
SIXTH AVENUE VILLE,"2,218,000","1,550.02","1,431",04 Apr 2017,43 SIXTH AVENUE #03-03,Resale,Strata,144,"15,403",-,Condominium,1,Freehold,1999,Private,276484,10,27,Central Region,Bukit Timah
SPOTTISWOODE SUITES,"1,734,000",839.59,"2,065",04 Apr 2017,16 SPOTTISWOODE PARK ROAD #32-05,New Sale,Strata,78,"22,231",-,Apartment,1,Freehold,Uncompleted,HDB,088661,02,08,Central Region,Bukit Merah
CASABLANCA,"750,000",936.47,801,04 Apr 2017,23 ROSEWOOD DRIVE #14-08,Resale,Strata,87,"8,621",-,Condominium,1,99 yrs from 02/10/2001,2005,HDB,737918,25,73,North Region,Woodlands
MUTIARA CREST,"1,800,000","1,550.02","1,161",04 Apr 2017,2 JALAN MUTIARA #01-02,Resale,Strata,144,"12,500",-,Apartment,1,Freehold,2000,Private,249183,10,24,Central Region,Tanglin
POLLEN & BLEU,"1,718,700",893.41,"1,924",04 Apr 2017,15 FARRER DRIVE #08-08,Resale,Strata,83,"20,707",-,Condominium,1,99 yrs from 24/09/2012,2016,HDB,259296,10,25,Central Region,Tanglin
THE CLIFT,"980,000",527.44,"1,858",04 Apr 2017,21 MCCALLUM STREET #17-03,Resale,Strata,49,"20,000",-,Apartment,1,99 yrs from 28/04/2004,2011,Private,069047,01,06,Central Region,Downtown Core
CAVENAGH GARDENS,"1,665,000","1,550.02","1,074",04 Apr 2017,73 CAVENAGH ROAD #13-374,Resale,Strata,144,"11,563",-,Apartment,1,Freehold,-,Private,229624,09,22,Central Region,Newton
RIVERSAILS,"820,000",947.23,866,04 Apr 2017,18 UPPER SERANGOON CRESCENT #02-44,Resale,Strata,88,"9,318",-,Condominium,1,99 yrs from 07/12/2011,2016,HDB,534027,19,53,North East Region,Hougang
THE AMERY,"1,680,000","1,528.49","1,099",04 Apr 2017,18 LORONG K TELOK KURAU #02-12,Resale,Strata,142,"11,831",-,Condominium,1,Freehold,2010,HDB,425781,15,42,East Region,Bedok
THE ESTUARY,"650,000",602.78,"1,078",04 Apr 2017,87 YISHUN AVENUE 1 #15-06,Resale,Strata,56,"11,607",-,Condominium,1,99 yrs from 25/06/2008,2013,HDB,769133,27,76,North Region,Yishun
THOMSON GARDEN ESTATE,"1,650,000",960.15,"1,718",04 Apr 2017,30 JALAN ISNIN,Resale,Land,89.2,"18,498",-,Terrace House,1,Freehold,-,Private,577968,20,57,Central Region,Bishan
THE VALES,"783,800",914.94,857,04 Apr 2017,71 ANCHORVALE CRESCENT #14-04,New Sale,Strata,85,"9,221",-,Executive Condominium,1,99 yrs from 19/05/2014,Uncompleted,HDB,544660,19,54,North East Region,Sengkang
SIMS URBAN OASIS,"1,366,700","1,033.34","1,323",04 Apr 2017,18 SIMS DRIVE #05-63,New Sale,Strata,96,"14,236",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,HDB,387394,14,38,Central Region,Geylang
COMMONWEALTH TOWERS,"799,000",452.09,"1,767",04 Apr 2017,230 COMMONWEALTH AVENUE #38-02,New Sale,Strata,42,"19,024",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,Private,149739,03,14,Central Region,Queenstown
HILLION RESIDENCES,"669,600",473.62,"1,414",04 Apr 2017,12 JELEBU ROAD #13-30,New Sale,Strata,44,"15,218",-,Apartment,1,99 yrs from 04/01/2013,Uncompleted,HDB,677673,23,67,West Region,Bukit Panjang
BOTANIC GARDENS VIEW,"2,000,000","1,259.39","1,588",04 Apr 2017,1 TAMAN SERASI #06-01,Resale,Strata,117,"17,094",-,Apartment,1,Freehold,-,HDB,257717,10,25,Central Region,Tanglin
VILLA DES FLORES,"1,880,000","1,743.77","1,078",04 Apr 2017,125 WHITLEY ROAD #04-12,Resale,Strata,162,"11,605",-,Condominium,1,Freehold,1985,Private,297820,11,29,Central Region,Novena
