Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
MARYLAND ESTATE,"25,000,000","19,169.61","1,304",03 Jun 2019,11 MARYLAND DRIVE,Resale,Land,"1,780.9","14,038",-,Detached House,1,999 yrs from 21/06/1877,2002,Private,277508,10,27,Central Region,Bukit Timah
SOUTH BEACH RESIDENCES,"5,700,000","1,593.07","3,578",03 Jun 2019,28 BEACH ROAD #24-07,Resale,Strata,148,"38,514",-,Apartment,1,99 yrs from 10/12/2007,2016,Private,189762,07,18,Central Region,Downtown Core
THE TRE VER,"1,179,000",742.72,"1,587",03 Jun 2019,68 POTONG PASIR AVENUE 1 #05-34,New Sale,Strata,69,"17,087",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,N.A,358395,13,35,Central Region,Toa Payoh
GLOUCESTER MANSIONS,"3,500,000","2,045.16","1,711",03 Jun 2019,10 NEWTON ROAD #17-01,Resale,Strata,190,"18,421",-,Apartment,1,Freehold,1999,Private,307947,11,30,Central Region,Novena
BELLEWOODS,"962,000","1,065.64",903,03 Jun 2019,108 WOODLANDS AVENUE 5 #07-18,Resale,Strata,99,"9,717",-,Executive Condominium,1,99 yrs from 12/08/2013,2017,HDB,739014,25,73,North Region,Woodlands
KOVAN MELODY,"1,510,000","1,302.44","1,159",03 Jun 2019,27 KOVAN ROAD #10-28,Resale,Strata,121,"12,479",-,Condominium,1,99 yrs from 20/01/2004,2006,Private,545023,19,54,North East Region,Hougang
LIIV RESIDENCES,"1,236,000",764.24,"1,617",03 Jun 2019,339 PASIR PANJANG ROAD #05-06,Resale,Strata,71,"17,408",-,Apartment,1,Freehold,2018,Private,117368,05,11,Central Region,Queenstown
RICHMOND PARK,"2,608,000","1,011.82","2,578",03 Jun 2019,3 BIDEFORD ROAD #24-01,Resale,Strata,94,"27,745",-,Condominium,1,Freehold,1996,Private,229920,09,22,Central Region,Newton
THE TRE VER,"2,258,000","1,377.79","1,639",03 Jun 2019,62 POTONG PASIR AVENUE 1 #12-15,New Sale,Strata,128,"17,641",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358392,13,35,Central Region,Toa Payoh
BOULEVARD 88,"31,000,000","6,049.37","5,125",03 Jun 2019,86 ORCHARD BOULEVARD #28-01,New Sale,Strata,562,"55,160",-,Apartment,1,Freehold,Uncompleted,N.A,248655,10,24,Central Region,Orchard
CITYSCAPE @FARRER PARK,"1,770,000","1,345.5","1,315",03 Jun 2019,101 MERGUI ROAD #05-06,Resale,Strata,125,"14,160",-,Condominium,1,Freehold,2014,Private,219067,08,21,Central Region,Kallang
BARTLEY RESIDENCES,"1,390,000","1,097.93","1,266",03 Jun 2019,7A LORONG HOW SUN #13-48,Resale,Strata,102,"13,627",-,Apartment,1,99 yrs from 29/06/2011,2015,HDB,536565,19,53,North East Region,Serangoon
THE TRE VER,"825,000",495.14,"1,666",03 Jun 2019,66 POTONG PASIR AVENUE 1 #14-28,New Sale,Strata,46,"17,935",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358394,13,35,Central Region,Toa Payoh
VACANZA @ EAST,"635,000",484.38,"1,311",03 Jun 2019,40 LENGKONG TUJOH #04-15,Resale,Strata,45,"14,111",-,Condominium,1,Freehold,2014,HDB,417393,14,41,East Region,Bedok
SKY HABITAT,"4,150,000","3,132.32","1,325",03 Jun 2019,7 BISHAN STREET 15 #37-03,Resale,Strata,291,"14,261",-,Condominium,1,99 yrs from 30/05/2011,2015,HDB,573908,20,57,Central Region,Bishan
RIVIERE,"1,850,000",559.73,"3,305",03 Jun 2019,3 JIAK KIM STREET #36-09,New Sale,Strata,52,"35,577",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,169424,03,16,Central Region,Singapore River
SKIES MILTONIA,"1,080,000","1,130.22",956,04 Jun 2019,21 MILTONIA CLOSE #10-03,Resale,Strata,105,"10,286",-,Condominium,1,99 yrs from 20/02/2012,2016,HDB,768058,27,76,North Region,Yishun
MELVILLE PARK,"888,000","1,334.74",665,04 Jun 2019,20 SIMEI STREET 1 #07-12,Resale,Strata,124,"7,161",-,Condominium,1,99 yrs from 01/09/1992,1996,HDB,529944,18,52,East Region,Tampines
GLENDALE PARK,"1,715,000","1,410.08","1,216",04 Jun 2019,23 HILLVIEW AVENUE #10-08,Resale,Strata,131,"13,092",-,Condominium,1,Freehold,2000,Private,669557,23,66,West Region,Bukit Batok
THE LAURELS,"2,402,400","1,001.05","2,400",04 Jun 2019,38 CAIRNHILL ROAD #08-01,Resale,Strata,93,"25,832",-,Condominium,1,Freehold,2013,HDB,229658,09,22,Central Region,Newton
BAYSHORE PARK,"1,250,000","1,291.68",968,04 Jun 2019,50 BAYSHORE ROAD #19-08,Resale,Strata,120,"10,417",-,Condominium,1,99 yrs from 17/03/1982,1986,HDB,469977,16,46,East Region,Bedok
CARIBBEAN AT KEPPEL BAY,"2,388,000","1,582.31","1,509",04 Jun 2019,42 KEPPEL BAY DRIVE #01-108,Resale,Strata,147,"16,245",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098656,04,09,Central Region,Bukit Merah
TAI HWAN GARDEN,"3,000,000","2,855.69","1,051",04 Jun 2019,14 TAI HWAN LANE,Resale,Land,265.3,"11,308",-,Terrace House,1,Freehold,1979,N.A,555331,19,55,North East Region,Serangoon
MARTIN MODERN,"4,933,500","1,797.59","2,745",04 Jun 2019,8 MARTIN PLACE #09-01,New Sale,Strata,167,"29,542",-,Condominium,1,99 yrs from 28/09/2016,Uncompleted,Private,237992,09,23,Central Region,River Valley
CHUAN SEVEN,"1,830,000","1,668.42","1,097",04 Jun 2019,22 CHUAN DRIVE,Resale,Land,155,"11,806",-,Terrace House,1,99 yrs from 18/07/1997,2000,HDB,554867,19,55,North East Region,Serangoon
BAYSHORE PARK,"3,500,000","3,326.08","1,052",04 Jun 2019,66 BAYSHORE ROAD #31-01,Resale,Strata,309,"11,327",-,Condominium,1,99 yrs from 17/03/1982,1986,Private,469985,16,46,East Region,Bedok
TREASURE AT TAMPINES,"657,000",484.38,"1,356",04 Jun 2019,51 TAMPINES LANE #10-176,New Sale,Strata,45,"14,600",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528460,18,52,East Region,Tampines
KANDIS RESIDENCE,"1,025,500",775.01,"1,323",04 Jun 2019,8 KANDIS LINK #07-13,New Sale,Strata,72,"14,243",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,HDB,756970,27,75,North Region,Sembawang
AMBER PARK,"1,180,800",484.38,"2,438",04 Jun 2019,16 AMBER GARDENS #03-03,New Sale,Strata,45,"26,240",-,Condominium,1,Freehold,Uncompleted,Private,439961,15,43,Central Region,Marine Parade
WESTWOOD RESIDENCES,"1,124,000","1,237.86",908,04 Jun 2019,190 WESTWOOD AVENUE #10-21,Resale,Strata,115,"9,774",-,Executive Condominium,1,99 yrs from 14/04/2014,2017,HDB,648150,22,64,West Region,Jurong West
SELANTING GREEN,"1,500,000","1,302.44","1,152",04 Jun 2019,1 JALAN SELANTING #08-02,Resale,Strata,121,"12,397",-,Apartment,1,Freehold,1998,Private,598368,21,59,Central Region,Bukit Timah
ZEDGE,"1,175,000",753.48,"1,559",04 Jun 2019,2 AKYAB ROAD #04-02,Resale,Strata,70,"16,786",-,Apartment,1,Freehold,2010,Private,309973,11,30,Central Region,Novena
MARGARET VILLE,"937,566",462.85,"2,026",04 Jun 2019,20 MARGARET DRIVE #27-05,New Sale,Strata,43,"21,804",-,Apartment,1,99 yrs from 13/03/2017,Uncompleted,Private,149312,03,14,Central Region,Queenstown
PARC BOTANNIA,"1,270,000",968.76,"1,311",04 Jun 2019,16 FERNVALE STREET #09-24,New Sale,Strata,90,"14,111",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797393,28,79,North East Region,Sengkang
HILLVIEW PARK,"1,480,000","1,431.61","1,034",04 Jun 2019,19A HILLVIEW AVENUE #08-05,Resale,Strata,133,"11,128",-,Condominium,1,Freehold,1995,Private,669554,23,66,West Region,Bukit Batok
RIVERFRONT RESIDENCES,"1,030,000",861.12,"1,196",04 Jun 2019,55 HOUGANG AVENUE 7 #17-74,New Sale,Strata,80,"12,875",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533820,19,53,North East Region,Hougang
RIVIERE,"1,603,410",559.73,"2,865",04 Jun 2019,1 JIAK KIM STREET #08-03,New Sale,Strata,52,"30,835",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,169423,03,16,Central Region,Singapore River
THE HACIENDA,"2,300,000","1,894.46","1,214",04 Jun 2019,4 HACIENDA GROVE #02-05,Resale,Strata,176,"13,068",-,Condominium,1,Freehold,1985,Private,457910,15,45,East Region,Bedok
STIRLING RESIDENCES,"1,156,000",656.6,"1,761",04 Jun 2019,21 STIRLING ROAD #13-06,New Sale,Strata,61,"18,951",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148960,03,14,Central Region,Queenstown
PARC KOMO,"1,318,000",914.94,"1,441",04 Jun 2019,971 UPPER CHANGI ROAD NORTH #05-48,New Sale,Strata,85,"15,506",-,Apartment,1,Freehold,Uncompleted,HDB,507668,17,50,East Region,Pasir Ris
TANGLIN VIEW,"1,450,000","1,194.8","1,214",04 Jun 2019,156 PRINCE CHARLES CRESCENT #01-17,Resale,Strata,111,"13,063",-,Condominium,1,99 yrs from 17/05/1997,2001,Private,159015,03,15,Central Region,Bukit Merah
KOVAN RESIDENCES,"2,210,000","1,797.59","1,229",04 Jun 2019,5 KOVAN ROAD #11-17,Resale,Strata,167,"13,234",-,Condominium,1,99 yrs from 31/12/2007,2011,Private,544894,19,54,North East Region,Hougang
PALM GROVE CONDOMINIUM,"1,920,000","1,926.76",996,04 Jun 2019,21 PALM GROVE AVENUE #04-21,Resale,Strata,179,"10,726",-,Condominium,1,999 yrs from 02/12/1878,2002,HDB,547320,19,54,North East Region,Hougang
PARC ESTA,"1,418,000",904.18,"1,568",04 Jun 2019,914 SIMS AVENUE #08-64,New Sale,Strata,84,"16,881",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408973,14,40,Central Region,Geylang
MON JERVOIS,"3,017,600","1,474.67","2,046",04 Jun 2019,41 JERVOIS ROAD #05-06,Resale,Strata,137,"22,026",-,Condominium,1,99 yrs from 07/05/2012,2016,Private,249094,10,24,Central Region,Tanglin
THE TAPESTRY,"1,244,160",990.29,"1,256",04 Jun 2019,59 TAMPINES STREET 86 #03-35,New Sale,Strata,92,"13,523",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528509,18,52,East Region,Tampines
COMPASS HEIGHTS,"1,020,000","1,108.69",920,04 Jun 2019,9 SENGKANG SQUARE #13-12,Resale,Strata,103,"9,903",-,Apartment,1,99 yrs from 30/04/2000,2002,Private,545075,19,54,North East Region,Sengkang
Q BAY RESIDENCES,"630,000",527.44,"1,194",04 Jun 2019,1 TAMPINES STREET 86 #10-03,Resale,Strata,49,"12,857",-,Condominium,1,99 yrs from 21/08/2012,2016,Private,528583,18,52,East Region,Tampines
RIVIERE,"1,606,320",559.73,"2,870",04 Jun 2019,1 JIAK KIM STREET #09-03,New Sale,Strata,52,"30,891",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,169423,03,16,Central Region,Singapore River
PALM ISLES,"750,000",785.77,954,04 Jun 2019,32 FLORA DRIVE #05-11,Resale,Strata,73,"10,274",-,Condominium,1,99 yrs from 14/09/2011,2015,HDB,506892,17,50,East Region,Pasir Ris
CARIBBEAN AT KEPPEL BAY,"2,520,000","1,636.13","1,540",04 Jun 2019,40 KEPPEL BAY DRIVE #04-90,Resale,Strata,152,"16,579",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098655,04,09,Central Region,Bukit Merah
EIGHT RIVERSUITES,"1,130,000",699.66,"1,615",04 Jun 2019,10 WHAMPOA EAST #25-28,Resale,Strata,65,"17,385",-,Condominium,1,99 yrs from 11/07/2011,2016,HDB,338521,12,33,Central Region,Kallang
NOVENA COURT,"1,230,000",861.12,"1,428",04 Jun 2019,14E JALAN NOVENA BARAT,Resale,Strata,80,"15,375",-,Apartment,1,Freehold,-,Private,308609,11,30,Central Region,Novena
THE NAUTICAL,"1,030,000","1,119.46",920,04 Jun 2019,95 JALAN SENDUDOK #01-56,Resale,Strata,104,"9,904",-,Condominium,1,99 yrs from 29/08/2011,2015,HDB,769473,27,76,North Region,Sembawang
THE QUARTZ,"1,100,000","1,076.4","1,022",04 Jun 2019,69 COMPASSVALE BOW #15-35,Resale,Strata,100,"11,000",-,Condominium,1,99 yrs from 18/04/2005,2009,HDB,544993,19,54,North East Region,Sengkang
SAM KIANG MANSIONS,"1,950,000","1,205.57","1,617",04 Jun 2019,23 ST. THOMAS WALK #04-01,Resale,Strata,112,"17,411",-,Apartment,1,Freehold,1999,Private,238108,09,23,Central Region,River Valley
PALM GREEN,"1,080,000","1,130.22",956,04 Jun 2019,481 PASIR PANJANG ROAD #02-07,Resale,Strata,105,"10,286",-,Apartment,1,Freehold,1999,HDB,117621,05,11,Central Region,Queenstown
PARC ESTA,"1,103,000",635.08,"1,737",04 Jun 2019,908 SIMS AVENUE #15-37,New Sale,Strata,59,"18,695",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408970,14,40,Central Region,Geylang
N.A.,"4,725,000","3,050.52","1,549",04 Jun 2019,11A JALAN JAMBU BATU,Resale,Land,283.4,"16,673",-,Semi-Detached House,1,Freehold,1967,Private,588731,21,58,Central Region,Bukit Timah
CITYLIGHTS,"1,360,000",893.41,"1,522",04 Jun 2019,88 JELLICOE ROAD #20-25,Resale,Strata,83,"16,386",-,Condominium,1,99 yrs from 05/01/2004,2007,HDB,208747,08,20,Central Region,Kallang
THE FLORENCE RESIDENCES,"706,000",473.62,"1,491",05 Jun 2019,93 HOUGANG AVENUE 2 #03-60,New Sale,Strata,44,"16,045",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538865,19,53,North East Region,Hougang
AFFINITY AT SERANGOON,"1,128,000",753.48,"1,497",05 Jun 2019,20 SERANGOON NORTH AVENUE 1 #06-18,New Sale,Strata,70,"16,114",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554337,19,55,North East Region,Serangoon
RIVERFRONT RESIDENCES,"2,012,000","1,485.43","1,354",05 Jun 2019,57 HOUGANG AVENUE 7 #14-83,New Sale,Strata,138,"14,580",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,N.A,533821,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"789,000",581.26,"1,357",05 Jun 2019,45 TAMPINES LANE #10-153,New Sale,Strata,54,"14,611",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528463,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,253,000",914.94,"1,369",05 Jun 2019,7 TAMPINES LANE #09-31,New Sale,Strata,85,"14,741",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528487,18,52,East Region,Tampines
PARC KOMO,"1,056,000",721.19,"1,464",05 Jun 2019,959 UPPER CHANGI ROAD NORTH #02-60,New Sale,Strata,67,"15,761",-,Apartment,1,Freehold,Uncompleted,HDB,506787,17,50,East Region,Pasir Ris
PARK COLONIAL,"1,797,000",979.52,"1,835",05 Jun 2019,4 WOODLEIGH LANE #07-14,New Sale,Strata,91,"19,747",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,Private,357686,13,35,Central Region,Toa Payoh
THE TRE VER,"1,256,000",742.72,"1,691",05 Jun 2019,68 POTONG PASIR AVENUE 1 #19-39,New Sale,Strata,69,"18,203",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,HDB,358395,13,35,Central Region,Toa Payoh
TREASURE AT TAMPINES,"1,001,000",818.06,"1,224",05 Jun 2019,35 TAMPINES LANE #02-110,New Sale,Strata,76,"13,171",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528468,18,52,East Region,Tampines
THE FLORENCE RESIDENCES,"965,000",667.37,"1,446",05 Jun 2019,89 HOUGANG AVENUE 2 #03-37,New Sale,Strata,62,"15,565",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538863,19,53,North East Region,Hougang
THE CENTREPOINT,"2,911,000","1,119.46","2,600",05 Jun 2019,176A ORCHARD ROAD #06-51,Resale,Strata,104,"27,990",-,Apartment,1,99 yrs from 17/08/1979,1983,N.A,238844,09,23,Central Region,Orchard
THE TRE VER,"1,166,000",742.72,"1,570",05 Jun 2019,68 POTONG PASIR AVENUE 1 #04-39,New Sale,Strata,69,"16,899",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358395,13,35,Central Region,Toa Payoh
PARC KOMO,"1,371,000",914.94,"1,498",05 Jun 2019,969 UPPER CHANGI ROAD NORTH #03-41,New Sale,Strata,85,"16,129",-,Apartment,1,Freehold,Uncompleted,Private,507667,17,50,East Region,Pasir Ris
THE FLORENCE RESIDENCES,"1,429,000",990.29,"1,443",05 Jun 2019,81 HOUGANG AVENUE 2 #12-07,New Sale,Strata,92,"15,533",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538859,19,53,North East Region,Hougang
PARC KOMO,"1,071,000",721.19,"1,485",05 Jun 2019,963B UPPER CHANGI ROAD NORTH #04-73,New Sale,Strata,67,"15,985",-,Apartment,1,Freehold,Uncompleted,HDB,506789,17,50,East Region,Pasir Ris
MARGARET VILLE,"1,701,672",968.76,"1,757",05 Jun 2019,20 MARGARET DRIVE #13-07,New Sale,Strata,90,"18,907",-,Apartment,1,99 yrs from 13/03/2017,Uncompleted,Private,149312,03,14,Central Region,Queenstown
PARC ESTA,"919,000",527.44,"1,742",05 Jun 2019,904 SIMS AVENUE #10-19,New Sale,Strata,49,"18,755",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408968,14,40,Central Region,Geylang
THE GARDEN RESIDENCES,"1,083,400",688.9,"1,573",05 Jun 2019,9 SERANGOON NORTH VIEW #07-44,New Sale,Strata,64,"16,928",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554347,19,55,North East Region,Serangoon
THE TRE VER,"1,161,000",688.9,"1,685",05 Jun 2019,66 POTONG PASIR AVENUE 1 #17-29,New Sale,Strata,64,"18,141",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358394,13,35,Central Region,Toa Payoh
WHISTLER GRAND,"718,470",505.91,"1,420",05 Jun 2019,109 WEST COAST VALE #02-13,New Sale,Strata,47,"15,287",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126752,05,12,West Region,Clementi
THE FLORENCE RESIDENCES,"987,000",667.37,"1,479",05 Jun 2019,89 HOUGANG AVENUE 2 #07-37,New Sale,Strata,62,"15,919",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538863,19,53,North East Region,Hougang
THE FLORENCE RESIDENCES,"1,288,000",936.47,"1,375",05 Jun 2019,83 HOUGANG AVENUE 2 #06-16,New Sale,Strata,87,"14,805",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538860,19,53,North East Region,Hougang
THE NAVIAN,"1,360,000",893.41,"1,522",05 Jun 2019,178 JALAN EUNOS #02-07,New Sale,Strata,83,"16,386",-,Apartment,1,Freehold,Uncompleted,Private,419530,14,41,East Region,Bedok
REZI 24,"813,000",548.96,"1,481",06 Jun 2019,39 LORONG 24 GEYLANG #04-11,New Sale,Strata,51,"15,941",-,Apartment,1,Freehold,Uncompleted,HDB,398636,14,39,Central Region,Geylang
OPERA ESTATE,"3,700,000","2,773.88","1,334",06 Jun 2019,15 FIGARO STREET,Resale,Land,257.7,"14,358",-,Semi-Detached House,1,Freehold,-,HDB,458340,15,45,East Region,Bedok
WHISTLER GRAND,"780,030",505.91,"1,542",06 Jun 2019,109 WEST COAST VALE #15-13,New Sale,Strata,47,"16,596",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126752,05,12,West Region,Clementi
SKY HABITAT,"3,950,000","3,326.08","1,188",06 Jun 2019,9 BISHAN STREET 15 #37-11,Resale,Strata,309,"12,783",-,Condominium,1,99 yrs from 30/05/2011,2015,Private,573909,20,57,Central Region,Bishan
N.A.,"17,800,000","18,628.18",956,06 Jun 2019,15 BRIGHT HILL CRESCENT,Resale,Land,"1,730.6","10,285",-,Detached House,1,Freehold,-,Private,579674,20,57,Central Region,Bishan
ASPEN HEIGHTS,"2,370,000","1,323.97","1,790",06 Jun 2019,263 RIVER VALLEY ROAD #03-16,Resale,Strata,123,"19,268",-,Condominium,1,999 yrs from 01/07/1841,1998,HDB,238309,09,23,Central Region,River Valley
QUINTERRA,"1,825,000","1,388.56","1,314",06 Jun 2019,359 HOLLAND ROAD #05-01,Resale,Strata,129,"14,147",-,Apartment,1,99 yrs from 08/03/2006,2009,Private,278636,10,27,Central Region,Bukit Timah
THE CLIFT,"1,070,000",495.14,"2,161",06 Jun 2019,21 MCCALLUM STREET #28-07,Resale,Strata,46,"23,261",-,Apartment,1,99 yrs from 28/04/2004,2011,Private,069047,01,06,Central Region,Downtown Core
PARK COLONIAL,"1,604,000",936.47,"1,713",06 Jun 2019,6 WOODLEIGH LANE #13-23,New Sale,Strata,87,"18,437",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,Private,357687,13,35,Central Region,Toa Payoh
THE AMSTON,"1,295,000","1,313.21",986,06 Jun 2019,130 HILLVIEW AVENUE #02-02,Resale,Strata,122,"10,615",-,Apartment,1,999 yrs from 12/10/1885,1998,Private,669596,23,66,West Region,Bukit Batok
THE WHARF RESIDENCE,"2,250,000","1,033.34","2,177",06 Jun 2019,7 TONG WATT ROAD #14-02,Resale,Strata,96,"23,438",-,Condominium,1,999 yrs from 01/07/1841,2012,Private,238002,09,23,Central Region,River Valley
3 CUSCADEN,"2,842,268",764.24,"3,719",06 Jun 2019,3 CUSCADEN WALK #13-06,New Sale,Strata,71,"40,032",-,Apartment,1,Freehold,Uncompleted,Private,249690,10,24,Central Region,River Valley
THE LENOX,"1,130,000",871.88,"1,296",06 Jun 2019,396 CHANGI ROAD #02-15,Resale,Strata,81,"13,951",-,Apartment,1,Freehold,2014,Private,415899,14,41,East Region,Bedok
EUPHONY GARDENS,"1,088,888","1,829.88",595,06 Jun 2019,1 JALAN MATA AYER #04-08,Resale,Strata,170,"6,405",-,Condominium,1,99 yrs from 25/02/1998,2001,HDB,759075,27,75,North Region,Mandai
THE PALETTE,"2,000,000","2,217.38",902,06 Jun 2019,121 PASIR RIS GROVE #11-65,Resale,Strata,206,"9,709",-,Condominium,1,99 yrs from 20/10/2010,2015,Private,518175,18,51,East Region,Pasir Ris
ASTORIA PARK,"1,350,000","1,173.28","1,151",06 Jun 2019,34 LORONG MYDIN #10-05,Resale,Strata,109,"12,385",-,Condominium,1,99 yrs from 01/05/1993,1995,HDB,416827,14,41,East Region,Bedok
STIRLING RESIDENCES,"1,774,000",979.52,"1,811",06 Jun 2019,21 STIRLING ROAD #39-07,New Sale,Strata,91,"19,495",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148960,03,14,Central Region,Queenstown
THE FLORENCE RESIDENCES,"715,000",473.62,"1,510",06 Jun 2019,93 HOUGANG AVENUE 2 #06-60,New Sale,Strata,44,"16,250",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538865,19,53,North East Region,Hougang
AUSTVILLE RESIDENCES,"1,370,000","1,668.42",821,06 Jun 2019,19 SENGKANG EAST AVENUE #18-16,Resale,Strata,155,"8,839",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,HDB,544808,19,54,North East Region,Sengkang
MARGARET VILLE,"1,556,044",914.94,"1,701",06 Jun 2019,20 MARGARET DRIVE #14-03,New Sale,Strata,85,"18,306",-,Apartment,1,99 yrs from 13/03/2017,Uncompleted,HDB,149312,03,14,Central Region,Queenstown
CITY GATE,"1,610,000",699.66,"2,301",06 Jun 2019,371 BEACH ROAD #29-04,New Sale,Strata,65,"24,769",-,Apartment,1,99 yrs from 15/04/2014,2018,Private,199597,07,19,Central Region,Kallang
PARK COLONIAL,"2,151,000","1,248.62","1,723",06 Jun 2019,2 WOODLEIGH LANE #04-02,New Sale,Strata,116,"18,543",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,Private,357685,13,35,Central Region,Toa Payoh
LA SUISSE,"2,580,000","2,098.98","1,229",06 Jun 2019,58 SWISS VIEW #01-01,Resale,Strata,195,"13,231",-,Condominium,1,999 yrs from 10/08/1878,1993,Private,288061,11,28,Central Region,Bukit Timah
8 @ MOUNT SOPHIA,"2,680,000","2,615.65","1,025",06 Jun 2019,10A MOUNT SOPHIA #09-19,Resale,Strata,243,"11,029",-,Condominium,1,103 yrs from 28/11/2002,2007,Private,228462,09,22,Central Region,Rochor
THE WINDSOR,"2,360,000","2,012.87","1,172",06 Jun 2019,5 ONTARIO AVENUE #01-02,Resale,Strata,187,"12,620",-,Condominium,1,Freehold,1988,HDB,576193,20,57,Central Region,Bishan
BOULEVARD 88,"9,380,000","2,777.11","3,378",06 Jun 2019,88 ORCHARD BOULEVARD #10-06,New Sale,Strata,258,"36,357",-,Apartment,1,Freehold,Uncompleted,Private,248656,10,24,Central Region,Orchard
BOULEVARD 88,"10,340,200","2,777.11","3,723",06 Jun 2019,88 ORCHARD BOULEVARD #14-06,New Sale,Strata,258,"40,078",-,Apartment,1,Freehold,Uncompleted,HDB,248656,10,24,Central Region,Orchard
COMPASS HEIGHTS,"1,000,000","1,291.68",774,06 Jun 2019,11 SENGKANG SQUARE #05-38,Resale,Strata,120,"8,333",-,Apartment,1,99 yrs from 30/04/2000,2002,HDB,545076,19,54,North East Region,Sengkang
SEASTRAND,"1,140,000","1,194.8",954,06 Jun 2019,17 PASIR RIS LINK #10-46,Resale,Strata,111,"10,270",-,Condominium,1,99 yrs from 03/01/2011,2014,HDB,518183,18,51,East Region,Pasir Ris
STIRLING RESIDENCES,"1,387,000",764.24,"1,815",06 Jun 2019,23 STIRLING ROAD #21-17,New Sale,Strata,71,"19,535",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
