Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
ONZE @ TANJONG PAGAR,"1,306,406",505.91,"2,582",23 Feb 2017,11 KEE SENG STREET #09-03,New Sale,Strata,47,"27,796",-,Apartment,1,Freehold,2017,N.A,089218,02,08,Central Region,Outram
THE VALES,"753,000",914.94,823,23 Feb 2017,71 ANCHORVALE CRESCENT #02-04,New Sale,Strata,85,"8,859",-,Executive Condominium,1,99 yrs from 19/05/2014,2017,HDB,544660,19,54,North East Region,Sengkang
WHITEHAVEN,"1,450,000","1,485.43",976,23 Feb 2017,334A PASIR PANJANG ROAD #05-18,New Sale,Strata,138,"10,507",-,Apartment,1,Freehold,2016,Private,117382,05,11,Central Region,Queenstown
THE VALES,"658,888",764.24,862,23 Feb 2017,81 ANCHORVALE CRESCENT #13-23,New Sale,Strata,71,"9,280",-,Executive Condominium,1,99 yrs from 19/05/2014,2017,Private,544625,19,54,North East Region,Sengkang
THE GLADES,"1,388,000","1,011.82","1,372",23 Feb 2017,16 BEDOK RISE #04-51,New Sale,Strata,94,"14,766",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,465409,16,46,East Region,Bedok
THE VENUE RESIDENCES,"1,597,000","1,151.75","1,387",23 Feb 2017,8 TAI THONG CRESCENT #15-08,New Sale,Strata,107,"14,925",-,Apartment,1,99 yrs from 05/12/2012,2017,HDB,347842,13,34,Central Region,Toa Payoh
VALLEY PARK,"1,788,000","1,216.33","1,470",23 Feb 2017,479 RIVER VALLEY ROAD #19-05,Resale,Strata,113,"15,823",-,Condominium,1,999 yrs from 21/06/1877,1997,HDB,248364,10,24,Central Region,Tanglin
PARK VILLAS,"1,628,000","2,199.09",740,23 Feb 2017,35 PARK VILLAS RISE,Resale,Land,204.3,"7,969",-,Terrace House,1,99 yrs from 01/05/1994,1997,HDB,545373,19,54,North East Region,Hougang
THE VENUE RESIDENCES,"1,500,000","1,130.22","1,327",23 Feb 2017,14 TAI THONG CRESCENT #09-25,New Sale,Strata,105,"14,286",-,Apartment,1,99 yrs from 05/12/2012,Uncompleted,Private,347848,13,34,Central Region,Toa Payoh
MOONSTONE RESIDENCES,"1,230,000","1,237.86",994,23 Feb 2017,25 MOONSTONE LANE #17-01,Resale,Strata,115,"10,696",-,Apartment,1,Freehold,2004,Private,328465,12,32,Central Region,Kallang
COCO PALMS,"1,227,200","1,151.75","1,066",23 Feb 2017,19 PASIR RIS GROVE #02-25,New Sale,Strata,107,"11,469",-,Condominium,1,99 yrs from 07/01/2008,Uncompleted,HDB,518144,18,51,East Region,Pasir Ris
TREASURES@G6,"590,000",452.09,"1,305",23 Feb 2017,35 LORONG 6 GEYLANG #04-07,New Sale,Strata,42,"14,048",-,Apartment,1,Freehold,2017,Private,399187,14,39,Central Region,Geylang
PARC RIVIERA,"793,000",645.84,"1,228",23 Feb 2017,103 WEST COAST VALE #07-13,New Sale,Strata,60,"13,217",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,N.A,126754,05,12,West Region,Clementi
THE VALES,"714,500",904.18,790,23 Feb 2017,81 ANCHORVALE CRESCENT #02-24,New Sale,Strata,84,"8,506",-,Executive Condominium,1,99 yrs from 19/05/2014,Uncompleted,Private,544625,19,54,North East Region,Sengkang
PARC RIVIERA,"931,000",731.95,"1,272",23 Feb 2017,103 WEST COAST VALE #01-21,New Sale,Strata,68,"13,691",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,Private,126754,05,12,West Region,Clementi
GUILIN VIEW,"715,000",861.12,830,23 Feb 2017,24 BUKIT BATOK STREET 52 #06-04,Resale,Strata,80,"8,938",-,Condominium,1,99 yrs from 24/04/1996,2000,Private,659246,23,65,West Region,Bukit Batok
NV RESIDENCES,"970,000","1,184.04",819,23 Feb 2017,83 PASIR RIS GROVE #09-07,Resale,Strata,110,"8,818",-,Condominium,1,99 yrs from 07/01/2008,2013,HDB,518211,18,51,East Region,Pasir Ris
SELETARIS,"912,000","1,388.56",657,23 Feb 2017,503 SEMBAWANG ROAD #02-28,Resale,Strata,129,"7,070",-,Condominium,1,Freehold,2001,HDB,757707,27,75,North Region,Sembawang
HILLSTA,"820,000",753.48,"1,088",23 Feb 2017,68 PHOENIX ROAD #04-10,Resale,Strata,70,"11,714",-,Condominium,1,99 yrs from 03/10/2011,2016,Private,668202,23,66,West Region,Bukit Batok
QUEENS PEAK,"732,000",430.56,"1,700",23 Feb 2017,1 DUNDEE ROAD #21-11,New Sale,Strata,40,"18,300",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,N.A,149456,03,14,Central Region,Queenstown
GEM RESIDENCES,"1,120,000",775.01,"1,445",23 Feb 2017,3 LORONG 5 TOA PAYOH #11-11,New Sale,Strata,72,"15,556",-,Condominium,1,99 yrs from 21/09/2015,Uncompleted,HDB,319459,12,31,Central Region,Toa Payoh
HORIZON TOWERS,"2,560,000","2,583.36",991,23 Feb 2017,15 LEONIE HILL ROAD #04-03,Resale,Strata,240,"10,667",-,Condominium,1,99 yrs from 17/08/1979,1984,Private,239194,09,23,Central Region,River Valley
THE POIZ RESIDENCES,"1,653,112","1,184.04","1,396",23 Feb 2017,2 MEYAPPA CHETTIAR ROAD #16-02,New Sale,Strata,110,"15,028",-,Apartment,1,99 yrs from 17/11/2014,Uncompleted,Private,358472,13,35,Central Region,Toa Payoh
PARC RIVIERA,"1,126,000",990.29,"1,137",23 Feb 2017,101 WEST COAST VALE #03-06,New Sale,Strata,92,"12,239",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,Private,126753,05,12,West Region,Clementi
PARC RIVIERA,"767,000",602.78,"1,272",23 Feb 2017,103 WEST COAST VALE #16-19,New Sale,Strata,56,"13,696",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126754,05,12,West Region,Clementi
EIGHT COURTYARDS,"1,100,000","1,151.75",955,23 Feb 2017,18B CANBERRA DRIVE #15-48,Resale,Strata,107,"10,280",-,Condominium,1,99 yrs from 20/09/2010,2014,HDB,768100,27,76,North Region,Yishun
LAKE GRANDE,"1,004,000",775.01,"1,295",23 Feb 2017,6 JURONG LAKE LINK #07-20,New Sale,Strata,72,"13,944",-,Condominium,1,99 yrs from 09/06/2015,Uncompleted,HDB,648159,22,64,West Region,Jurong West
SIMS URBAN OASIS,"1,378,000","1,033.34","1,334",23 Feb 2017,16 SIMS DRIVE #15-58,New Sale,Strata,96,"14,354",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,HDB,387393,14,38,Central Region,Geylang
6 DERBYSHIRE,"2,287,374","1,011.82","2,261",23 Feb 2017,6 DERBYSHIRE ROAD #29-02,New Sale,Strata,94,"24,334",-,Condominium,1,Freehold,2017,Private,309462,11,30,Central Region,Novena
BAYSHORE PARK,"765,000",936.47,817,23 Feb 2017,62 BAYSHORE ROAD #08-04,Resale,Strata,87,"8,793",-,Condominium,1,99 yrs from 17/03/1982,1986,Private,469983,16,46,East Region,Bedok
THE ALPS RESIDENCES,"749,000",699.66,"1,071",23 Feb 2017,107 TAMPINES STREET 86 #15-16,New Sale,Strata,65,"11,523",-,Condominium,1,99 yrs from 03/08/2015,Uncompleted,HDB,528533,18,52,East Region,Tampines
BULLION PARK,"1,200,000","1,259.39",953,23 Feb 2017,164 LENTOR LOOP #11-01,Resale,Strata,117,"10,256",-,Condominium,1,Freehold,1993,Private,789096,26,78,North East Region,Ang Mo Kio
PARC RIVIERA,"931,000",731.95,"1,272",23 Feb 2017,103 WEST COAST VALE #01-18,New Sale,Strata,68,"13,691",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126754,05,12,West Region,Clementi
MAPLE WOODS,"1,150,000",850.36,"1,352",23 Feb 2017,987 BUKIT TIMAH ROAD #07-15,Resale,Strata,79,"14,557",-,Condominium,1,Freehold,1997,HDB,589628,21,58,Central Region,Bukit Timah
HOLT RESIDENCES,"2,580,000","2,066.69","1,248",23 Feb 2017,5 HOLT ROAD #03-02,Resale,Strata,192,"13,438",-,Apartment,1,Freehold,2000,Private,249444,10,24,Central Region,Tanglin
HIGHLINE RESIDENCES,"1,307,500",635.08,"2,059",23 Feb 2017,7 KIM TIAN ROAD #27-10,New Sale,Strata,59,"22,161",-,Condominium,1,99 yrs from 22/07/2013,Uncompleted,HDB,168592,03,16,Central Region,Bukit Merah
THE SEA VIEW,"2,500,000","1,517.72","1,647",23 Feb 2017,29 AMBER ROAD #21-02,Resale,Strata,141,"17,730",-,Condominium,1,Freehold,2008,Private,439942,15,43,Central Region,Marine Parade
MONTEREY PARK CONDOMINIUM,"1,998,000","2,357.32",848,23 Feb 2017,31 WEST COAST RISE #12-17,Resale,Strata,219,"9,123",-,Condominium,1,999 yrs from 21/02/1885,2005,Private,127474,05,12,West Region,Clementi
CHANTILLY RISE,"870,000",947.23,918,23 Feb 2017,82 HILLVIEW AVENUE #03-04,Resale,Strata,88,"9,886",-,Condominium,1,Freehold,1998,HDB,669581,23,66,West Region,Bukit Batok
WATERBANK AT DAKOTA,"2,180,000","1,571.54","1,387",24 Feb 2017,80 DAKOTA CRESCENT #13-20,Resale,Strata,146,"14,932",-,Condominium,1,99 yrs from 07/12/2009,2013,Private,399946,14,39,Central Region,Geylang
TREE HOUSE,"1,490,000","1,410.08","1,057",24 Feb 2017,62 CHESTNUT AVENUE #18-10,Resale,Strata,131,"11,374",-,Condominium,1,99 yrs from 23/11/2009,2013,HDB,679518,23,67,West Region,Bukit Panjang
THE CLEMENT CANOPY,"884,000",635.08,"1,392",24 Feb 2017,16 CLEMENTI AVENUE 1 #18-04,New Sale,Strata,59,"14,983",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,N.A,129960,05,12,West Region,Clementi
THE CLEMENT CANOPY,"895,000",656.6,"1,363",24 Feb 2017,18 CLEMENTI AVENUE 1 #11-09,New Sale,Strata,61,"14,672",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,N.A,129961,05,12,West Region,Clementi
PARC RIVIERA,"904,000",710.42,"1,272",24 Feb 2017,101 WEST COAST VALE #19-10,New Sale,Strata,66,"13,697",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126753,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,420,000","1,108.69","1,281",24 Feb 2017,18 CLEMENTI AVENUE 1 #08-10,New Sale,Strata,103,"13,786",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,N.A,129961,05,12,West Region,Clementi
THE PALETTE,"868,000",871.88,996,24 Feb 2017,111 PASIR RIS GROVE #08-26,Sub Sale,Strata,81,"10,716",-,Condominium,1,99 yrs from 20/10/2010,2015,Private,518170,18,51,East Region,Pasir Ris
COUNTRY GRANDEUR,"1,600,000","1,442.38","1,109",24 Feb 2017,22 LORONG PUNTONG #13-03,Resale,Strata,134,"11,940",-,Condominium,1,Freehold,1996,Private,576439,20,57,Central Region,Bishan
PARC RIVIERA,"1,400,000","1,151.75","1,216",24 Feb 2017,103 WEST COAST VALE #29-12,New Sale,Strata,107,"13,084",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126754,05,12,West Region,Clementi
THE CLEMENT CANOPY,"990,000",731.95,"1,353",24 Feb 2017,18 CLEMENTI AVENUE 1 #03-13,New Sale,Strata,68,"14,559",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129961,05,12,West Region,Clementi
PARC RIVIERA,"619,000",462.85,"1,337",24 Feb 2017,101 WEST COAST VALE #32-04,New Sale,Strata,43,"14,395",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126753,05,12,West Region,Clementi
PARC RIVIERA,"848,000",645.84,"1,313",24 Feb 2017,103 WEST COAST VALE #26-13,New Sale,Strata,60,"14,133",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,Private,126754,05,12,West Region,Clementi
PARC EMILY,"940,000",548.96,"1,712",24 Feb 2017,7 MOUNT EMILY ROAD #02-14,Resale,Strata,51,"18,431",-,Condominium,1,Freehold,2008,Private,228491,09,22,Central Region,Rochor
STURDEE RESIDENCES,"1,451,200","1,044.11","1,390",24 Feb 2017,10 BEATTY ROAD #03-09,New Sale,Strata,97,"14,961",-,Condominium,1,99 yrs from 29/06/2015,Uncompleted,Private,209955,08,20,Central Region,Kallang
THE CLEMENT CANOPY,"1,290,000",990.29,"1,303",24 Feb 2017,16 CLEMENTI AVENUE 1 #08-05,New Sale,Strata,92,"14,022",-,Apartment,1,99 yrs from 09/03/2016,2019,Private,129960,05,12,West Region,Clementi
RIS GRANDEUR,"900,000","1,065.64",845,24 Feb 2017,33 ELIAS ROAD #07-25,Resale,Strata,99,"9,091",-,Condominium,1,Freehold,2005,Private,519935,18,51,East Region,Pasir Ris
THE TRILINQ,"1,777,000","1,517.72","1,171",24 Feb 2017,28 JALAN LEMPENG #12-03,New Sale,Strata,141,"12,603",-,Condominium,1,99 yrs from 16/04/2012,Uncompleted,N.A,128807,05,12,West Region,Clementi
FULCRUM,"1,451,705",828.83,"1,752",24 Feb 2017,33 FORT ROAD #17-09,Resale,Strata,77,"18,853",-,Condominium,1,Freehold,2016,Private,439092,15,43,Central Region,Kallang
SOLEIL @ SINARAN,"1,760,000",936.47,"1,879",24 Feb 2017,6 SINARAN DRIVE #34-08,Resale,Strata,87,"20,230",-,Condominium,1,99 yrs from 23/10/2006,2011,Private,307468,11,30,Central Region,Novena
RIVERBANK @ FERNVALE,"1,065,000","1,044.11","1,020",24 Feb 2017,13 FERNVALE CLOSE #16-14,New Sale,Strata,97,"10,979",-,Condominium,1,99 yrs from 10/07/2013,2017,HDB,797476,28,79,North East Region,Sengkang
PRINCIPAL GARDEN,"1,402,000",861.12,"1,628",24 Feb 2017,99 PRINCE CHARLES CRESCENT #15-29,New Sale,Strata,80,"17,525",-,Condominium,1,99 yrs from 21/07/2014,Uncompleted,Private,159029,03,15,Central Region,Bukit Merah
CLOVER BY THE PARK,"2,200,000","1,765.3","1,246",24 Feb 2017,6 BISHAN STREET 25 #36-12,Resale,Strata,164,"13,415",-,Condominium,1,99 yrs from 10/09/2007,2011,HDB,573975,20,57,Central Region,Bishan
GOLD LEAF MANSIONS,"1,400,000","1,496.2",936,24 Feb 2017,100 LORONG M TELOK KURAU #02-07,Resale,Strata,139,"10,072",-,Apartment,1,Freehold,1993,Private,425403,15,42,East Region,Bedok
CENTRO RESIDENCES,"1,420,000","1,001.05","1,419",24 Feb 2017,59 ANG MO KIO AVENUE 8 #28-12,Resale,Strata,93,"15,269",-,Condominium,1,99 yrs from 11/12/2007,2014,Private,567752,20,56,North East Region,Ang Mo Kio
PARC RIVIERA,"775,000",602.78,"1,286",24 Feb 2017,103 WEST COAST VALE #20-19,New Sale,Strata,56,"13,839",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126754,05,12,West Region,Clementi
THE TRILINQ,"1,747,000","1,517.72","1,151",24 Feb 2017,28A JALAN LEMPENG #34-15,New Sale,Strata,141,"12,390",-,Condominium,1,99 yrs from 16/04/2012,Uncompleted,HDB,128808,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,732,000","1,345.5","1,287",24 Feb 2017,16 CLEMENTI AVENUE 1 #30-01,New Sale,Strata,125,"13,856",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129960,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,779,000","1,345.5","1,322",24 Feb 2017,18 CLEMENTI AVENUE 1 #38-08,New Sale,Strata,125,"14,232",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129961,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,001,000",710.42,"1,409",24 Feb 2017,18 CLEMENTI AVENUE 1 #18-12,New Sale,Strata,66,"15,167",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129961,05,12,West Region,Clementi
SIGNATURE PARK,"1,540,888","1,420.85","1,084",24 Feb 2017,50 TOH TUCK ROAD #10-03,Resale,Strata,132,"11,673",-,Condominium,1,Freehold,1998,HDB,596741,21,59,Central Region,Bukit Timah
CLAYMORE PLAZA,"1,360,000",775.01,"1,755",24 Feb 2017,6 CLAYMORE HILL #05-02,Resale,Strata,72,"18,889",-,Apartment,1,Freehold,1983,Private,229571,09,22,Central Region,Orchard
BLUE HORIZON,"935,000",904.18,"1,034",24 Feb 2017,23 WEST COAST CRESCENT #10-11,Resale,Strata,84,"11,131",-,Condominium,1,99 yrs from 14/08/2000,2005,HDB,128046,05,12,West Region,Clementi
VUE 8 RESIDENCE,"1,235,500","1,313.21",941,24 Feb 2017,89 PASIR RIS HEIGHTS #08-16,New Sale,Strata,122,"10,127",-,Condominium,1,99 yrs from 10/09/2012,Uncompleted,N.A,519286,18,51,East Region,Pasir Ris
V ON SHENTON,"1,689,912",742.72,"2,275",24 Feb 2017,5A SHENTON WAY #26-19,New Sale,Strata,69,"24,491",-,Apartment,1,99 yrs from 29/11/2011,Uncompleted,HDB,068814,01,06,Central Region,Downtown Core
THE VALES,"639,888",764.24,837,24 Feb 2017,71 ANCHORVALE CRESCENT #05-01,New Sale,Strata,71,"9,013",-,Executive Condominium,1,99 yrs from 19/05/2014,2017,Private,544660,19,54,North East Region,Sengkang
THOMSON 800,"1,840,000","1,625.36","1,132",24 Feb 2017,808 THOMSON ROAD #04-19,Resale,Strata,151,"12,185",-,Condominium,1,Freehold,1999,Private,298190,11,29,Central Region,Toa Payoh
THE ESTUARY,"1,060,000","1,184.04",895,24 Feb 2017,99 YISHUN AVENUE 1 #09-40,Resale,Strata,110,"9,636",-,Condominium,1,99 yrs from 25/06/2008,2013,Private,769139,27,76,North Region,Yishun
THE MEYERISE,"2,365,000","1,280.92","1,846",24 Feb 2017,97 MEYER ROAD #17-07,Resale,Strata,119,"19,874",-,Condominium,1,Freehold,2014,Private,437918,15,43,Central Region,Marine Parade
BOTANNIA,"1,391,000","1,216.33","1,144",24 Feb 2017,29B WEST COAST PARK #06-20,Resale,Strata,113,"12,310",-,Condominium,1,956 yrs from 27/05/1928,2009,HDB,127724,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,473,000","1,140.98","1,291",24 Feb 2017,16 CLEMENTI AVENUE 1 #09-06,New Sale,Strata,106,"13,896",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129960,05,12,West Region,Clementi
YEWTEE RESIDENCES,"1,025,000","1,227.1",835,24 Feb 2017,23 CHOA CHU KANG NORTH 6 #06-08,Resale,Strata,114,"8,991",-,Apartment,1,99 yrs from 03/01/2006,2008,HDB,689579,23,68,West Region,Choa Chu Kang
EUPHONY GARDENS,"775,000","1,130.22",686,24 Feb 2017,13 JALAN MATA AYER #02-69,Resale,Strata,105,"7,381",-,Condominium,1,99 yrs from 25/02/1998,2001,HDB,759155,27,75,North Region,Mandai
BLUE HORIZON,"910,000",968.76,939,24 Feb 2017,29 WEST COAST CRESCENT #05-29,Resale,Strata,90,"10,111",-,Condominium,1,99 yrs from 14/08/2000,2005,HDB,128049,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,079,000",731.95,"1,474",24 Feb 2017,18 CLEMENTI AVENUE 1 #40-13,New Sale,Strata,68,"15,868",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129961,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,639,000","1,345.5","1,218",24 Feb 2017,18 CLEMENTI AVENUE 1 #08-08,New Sale,Strata,125,"13,112",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129961,05,12,West Region,Clementi
VUE 8 RESIDENCE,"2,606,800","2,680.24",973,24 Feb 2017,99 PASIR RIS HEIGHTS #16-29,New Sale,Strata,249,"10,469",-,Condominium,1,99 yrs from 10/09/2012,2017,Private,519291,18,51,East Region,Pasir Ris
ARDMORE THREE,"6,543,555","1,786.82","3,662",24 Feb 2017,3 ARDMORE PARK #28-01,Resale,Strata,166,"39,419",-,Condominium,1,Freehold,2014,Private,259950,10,25,Central Region,Newton
THE CLEMENT CANOPY,"890,000",656.6,"1,355",24 Feb 2017,18 CLEMENTI AVENUE 1 #09-09,New Sale,Strata,61,"14,590",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129961,05,12,West Region,Clementi
EASTPOINT GREEN,"863,000","1,130.22",764,24 Feb 2017,5 SIMEI STREET 3 #10-17,Resale,Strata,105,"8,219",-,Condominium,1,99 yrs from 24/04/1996,1999,Private,529892,18,52,East Region,Tampines
THE CLEMENT CANOPY,"1,485,000","1,108.69","1,339",24 Feb 2017,18 CLEMENTI AVENUE 1 #28-10,New Sale,Strata,103,"14,417",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129961,05,12,West Region,Clementi
VACANZA @ EAST,"640,000",484.38,"1,321",24 Feb 2017,50 LENGKONG TUJOH #06-37,Resale,Strata,45,"14,222",-,Condominium,1,Freehold,2014,Private,417398,14,41,East Region,Bedok
CRADELS,"880,000",667.37,"1,319",24 Feb 2017,10 LORONG LIMAU #06-08,Resale,Strata,62,"14,194",-,Apartment,1,Freehold,2015,HDB,328754,12,32,Central Region,Novena
THE CLEMENT CANOPY,"1,770,000","1,345.5","1,315",24 Feb 2017,16 CLEMENTI AVENUE 1 #38-01,New Sale,Strata,125,"14,160",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129960,05,12,West Region,Clementi
THE VENUE RESIDENCES,"1,573,635","1,130.22","1,392",24 Feb 2017,14 TAI THONG CRESCENT #05-26,New Sale,Strata,105,"14,987",-,Apartment,1,99 yrs from 05/12/2012,2017,Private,347848,13,34,Central Region,Toa Payoh
THE CLEMENT CANOPY,"1,414,000","1,108.69","1,275",24 Feb 2017,18 CLEMENTI AVENUE 1 #06-10,New Sale,Strata,103,"13,728",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129961,05,12,West Region,Clementi
WANDERVALE,"847,000","1,097.93",771,24 Feb 2017,361 CHOA CHU KANG AVENUE 3 #09-24,New Sale,Strata,102,"8,304",-,Executive Condominium,1,99 yrs from 08/12/2014,Uncompleted,N.A,689884,23,68,West Region,Choa Chu Kang
PARC RIVIERA,"869,000",710.42,"1,223",24 Feb 2017,101 WEST COAST VALE #05-10,New Sale,Strata,66,"13,167",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126753,05,12,West Region,Clementi
PARC RIVIERA,"747,740",602.78,"1,240",24 Feb 2017,103 WEST COAST VALE #14-20,New Sale,Strata,56,"13,353",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126754,05,12,West Region,Clementi
JERVOIS JADE APARTMENTS,"1,110,000","1,044.11","1,063",24 Feb 2017,21 JERVOIS CLOSE #07-01,Resale,Strata,97,"11,443",-,Apartment,1,99 yrs from 09/04/1998,2000,Private,249114,10,24,Central Region,Tanglin
HOLLAND GROVE,"3,000,000","2,277.66","1,317",24 Feb 2017,120 HOLLAND GROVE VIEW,Resale,Land,211.6,"14,178",-,Semi-Detached House,1,99 yrs from 21/04/1994,1997,Private,276277,10,27,Central Region,Bukit Timah
THE VALES,"716,888",904.18,793,24 Feb 2017,87 ANCHORVALE CRESCENT #03-35,New Sale,Strata,84,"8,534",-,Executive Condominium,1,99 yrs from 19/05/2014,Uncompleted,HDB,544628,19,54,North East Region,Sengkang
LEEDON RESIDENCE,"6,100,000","3,681.29","1,657",24 Feb 2017,12 LEEDON HEIGHTS #12-14,Resale,Strata,342,"17,836",-,Condominium,1,Freehold,2015,Private,267935,10,26,Central Region,Bukit Timah
SOL ACRES,"427,000",570.49,748,24 Feb 2017,4 CHOA CHU KANG GROVE #01-06,New Sale,Strata,53,"8,057",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688239,23,68,West Region,Choa Chu Kang
SAVANNAH CONDOPARK,"930,000","1,227.1",758,24 Feb 2017,43 SIMEI RISE #08-27,Resale,Strata,114,"8,158",-,Condominium,1,99 yrs from 29/11/2000,2005,Private,528785,18,52,East Region,Tampines
BEDOK RESIDENCES,"825,000",592.02,"1,394",24 Feb 2017,30 BEDOK NORTH DRIVE #07-54,Resale,Strata,55,"15,000",-,Apartment,1,99 yrs from 21/11/2011,2015,Private,465501,16,46,East Region,Bedok
THE VISIONAIRE,"801,000",979.52,818,24 Feb 2017,172 CANBERRA DRIVE #06-08,New Sale,Strata,91,"8,802",-,Executive Condominium,1,99 yrs from 09/01/2015,Uncompleted,HDB,768003,27,76,North Region,Sembawang
VALLEY PARK,"1,725,000","1,216.33","1,418",24 Feb 2017,473 RIVER VALLEY ROAD #09-07,Resale,Strata,113,"15,265",-,Condominium,1,999 yrs from 21/06/1877,1997,Private,248358,10,24,Central Region,Tanglin
SOL ACRES,"830,000","1,065.64",779,24 Feb 2017,12 CHOA CHU KANG GROVE #11-31,New Sale,Strata,99,"8,384",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,Private,688208,23,68,West Region,Choa Chu Kang
THE CLEMENT CANOPY,"993,000",731.95,"1,357",24 Feb 2017,16 CLEMENTI AVENUE 1 #10-03,New Sale,Strata,68,"14,603",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129960,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,329,000",990.29,"1,342",24 Feb 2017,16 CLEMENTI AVENUE 1 #23-05,New Sale,Strata,92,"14,446",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129960,05,12,West Region,Clementi
THE CLEMENT CANOPY,"885,000",656.6,"1,348",24 Feb 2017,18 CLEMENTI AVENUE 1 #07-09,New Sale,Strata,61,"14,508",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129961,05,12,West Region,Clementi
THE GLADES,"938,800",624.31,"1,504",24 Feb 2017,20 BEDOK RISE #12-62,New Sale,Strata,58,"16,186",-,Condominium,1,99 yrs from 21/01/2013,2016,HDB,465411,16,46,East Region,Bedok
PARC LIFE,"848,350","1,065.64",796,24 Feb 2017,39 SEMBAWANG CRESCENT #10-37,New Sale,Strata,99,"8,569",-,Executive Condominium,1,99 yrs from 13/10/2014,Uncompleted,HDB,756987,27,75,North Region,Sembawang
THE ALPS RESIDENCES,"706,000",699.66,"1,009",24 Feb 2017,101 TAMPINES STREET 86 #03-02,New Sale,Strata,65,"10,862",-,Condominium,1,99 yrs from 03/08/2015,Uncompleted,HDB,528575,18,52,East Region,Tampines
THE CLEMENT CANOPY,"1,467,000","1,140.98","1,286",24 Feb 2017,16 CLEMENTI AVENUE 1 #07-06,New Sale,Strata,106,"13,840",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,N.A,129960,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,288,000",990.29,"1,301",24 Feb 2017,16 CLEMENTI AVENUE 1 #07-05,New Sale,Strata,92,"14,000",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,N.A,129960,05,12,West Region,Clementi
THE CLEMENT CANOPY,"1,316,000",990.29,"1,329",24 Feb 2017,16 CLEMENTI AVENUE 1 #18-05,New Sale,Strata,92,"14,304",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129960,05,12,West Region,Clementi
WESTWOOD RESIDENCES,"784,900","1,033.34",760,24 Feb 2017,186 WESTWOOD AVENUE #01-16,New Sale,Strata,96,"8,176",-,Executive Condominium,1,99 yrs from 14/04/2014,Uncompleted,HDB,648148,22,64,West Region,Jurong West
OUE TWIN PEAKS,"1,725,500",548.96,"3,143",24 Feb 2017,33 LEONIE HILL ROAD #30-01,Resale,Strata,51,"33,833",-,Condominium,1,99 yrs from 10/05/2010,2015,HDB,239197,09,23,Central Region,River Valley
